s,m,C,C
 2.2900000E+002, 8.0000004E-003, 1.0934129E+002, 6.6314819E+001
 2.3000000E+002, 8.0000004E-003, 1.0956326E+002, 6.6555038E+001
 2.3100000E+002, 8.0000004E-003, 1.0978506E+002, 6.6795181E+001
 2.3200000E+002, 8.0000004E-003, 1.1000661E+002, 6.7035240E+001
 2.3300000E+002, 8.0000004E-003, 1.1022808E+002, 6.7275223E+001
 2.3400000E+002, 8.0000004E-003, 1.1044937E+002, 6.7515114E+001
 2.3500000E+002, 8.0000004E-003, 1.1067051E+002, 6.7754936E+001
 2.3600000E+002, 8.0000004E-003, 1.1089149E+002, 6.7994667E+001
 2.3700000E+002, 8.0000004E-003, 1.1111233E+002, 6.8234322E+001
 2.3800000E+002, 8.0000004E-003, 1.1133300E+002, 6.8473877E+001
 2.3900000E+002, 8.0000004E-003, 1.1155351E+002, 6.8713356E+001
 2.4000000E+002, 8.0000004E-003, 1.1177388E+002, 6.8952751E+001
 2.4100000E+002, 8.0000004E-003, 1.1199400E+002, 6.9192055E+001
 2.4200000E+002, 8.0000004E-003, 1.1221404E+002, 6.9431274E+001
 2.4300000E+002, 8.0000004E-003, 1.1243390E+002, 6.9670395E+001
 2.4400000E+002, 8.0000004E-003, 1.1265361E+002, 6.9909439E+001
 2.4500000E+002, 8.0000004E-003, 1.1287317E+002, 7.0148384E+001
 2.4600000E+002, 8.0000004E-003, 1.1309258E+002, 7.0387245E+001
 2.4700000E+002, 8.0000004E-003, 1.1331184E+002, 7.0626015E+001
 2.4800000E+002, 8.0000004E-003, 1.1353094E+002, 7.0864685E+001
 2.4900000E+002, 8.0000004E-003, 1.1374991E+002, 7.1103264E+001
 2.5000000E+002, 8.0000004E-003, 1.1396861E+002, 7.1341759E+001
 2.5100000E+002, 8.0000004E-003, 1.1418730E+002, 7.1580154E+001
 2.5200000E+002, 8.0000004E-003, 1.1440571E+002, 7.1818459E+001
 2.5300000E+002, 8.0000004E-003, 1.1462403E+002, 7.2056664E+001
 2.5400000E+002, 8.0000004E-003, 1.1484221E+002, 7.2294777E+001
 2.5500000E+002, 8.0000004E-003, 1.1506025E+002, 7.2532791E+001
 2.5600000E+002, 8.0000004E-003, 1.1527814E+002, 7.2770706E+001
 2.5700000E+002, 8.0000004E-003, 1.1549587E+002, 7.3008530E+001
 2.5800000E+002, 8.0000004E-003, 1.1571346E+002, 7.3246262E+001
 2.5900000E+002, 8.0000004E-003, 1.1593090E+002, 7.3483894E+001
 2.6000000E+002, 8.0000004E-003, 1.1614818E+002, 7.3721420E+001
 2.6100000E+002, 8.0000004E-003, 1.1636520E+002, 7.3958855E+001
 2.6200000E+002, 8.0000004E-003, 1.1658217E+002, 7.4196182E+001
 2.6300000E+002, 8.0000004E-003, 1.1679899E+002, 7.4433418E+001
 2.6400000E+002, 8.0000004E-003, 1.1701567E+002, 7.4670555E+001
 2.6500000E+002, 8.0000004E-003, 1.1723222E+002, 7.4907585E+001
 2.6600000E+002, 8.0000004E-003, 1.1744862E+002, 7.5144516E+001
 2.6700000E+002, 8.0000004E-003, 1.1766487E+002, 7.5381348E+001
 2.6800000E+002, 8.0000004E-003, 1.1788097E+002, 7.5618073E+001
 2.6900000E+002, 8.0000004E-003, 1.1809692E+002, 7.5854706E+001
 2.7000000E+002, 8.0000004E-003, 1.1831261E+002, 7.6091225E+001
 2.7100000E+002, 8.0000004E-003, 1.1852833E+002, 7.6327644E+001
 2.7200000E+002, 8.0000004E-003, 1.1874376E+002, 7.6563965E+001
 2.7300000E+002, 8.0000004E-003, 1.1895920E+002, 7.6800179E+001
 2.7400000E+002, 8.0000004E-003, 1.1917435E+002, 7.7036293E+001
 2.7500000E+002, 8.0000004E-003, 1.1938943E+002, 7.7272301E+001
 2.7600000E+002, 8.0000004E-003, 1.1960438E+002, 7.7508202E+001
 2.7700000E+002, 8.0000004E-003, 1.1981917E+002, 7.7743996E+001
 2.7800000E+002, 8.0000004E-003, 1.2003381E+002, 7.7979691E+001
 2.7900000E+002, 8.0000004E-003, 1.2024832E+002, 7.8215279E+001
 2.8000000E+002, 8.0000004E-003, 1.2046269E+002, 7.8450760E+001
 2.8100000E+002, 8.0000004E-003, 1.2067689E+002, 7.8686134E+001
 2.8200000E+002, 8.0000004E-003, 1.2089096E+002, 7.8921402E+001
 2.8300000E+002, 8.0000004E-003, 1.2110481E+002, 7.9156563E+001
 2.8400000E+002, 8.0000004E-003, 1.2131866E+002, 7.9391617E+001
 2.8500000E+002, 8.0000004E-003, 1.2153224E+002, 7.9626564E+001
 2.8600000E+002, 8.0000004E-003, 1.2174582E+002, 7.9861404E+001
 2.8700000E+002, 8.0000004E-003, 1.2195911E+002, 8.0096130E+001
 2.8800000E+002, 8.0000004E-003, 1.2217233E+002, 8.0330757E+001
 2.8900000E+002, 8.0000004E-003, 1.2238541E+002, 8.0565269E+001
 2.9000000E+002, 8.0000004E-003, 1.2259835E+002, 8.0799675E+001
 2.9100000E+002, 8.0000004E-003, 1.2281116E+002, 8.1033974E+001
 2.9200000E+002, 8.0000004E-003, 1.2302381E+002, 8.1268158E+001
 2.9300000E+002, 8.0000004E-003, 1.2323633E+002, 8.1502243E+001
 2.9400000E+002, 8.0000004E-003, 1.2344871E+002, 8.1736206E+001
 2.9500000E+002, 8.0000004E-003, 1.2366096E+002, 8.1970062E+001
 2.9600000E+002, 8.0000004E-003, 1.2387297E+002, 8.2203812E+001
 2.9700000E+002, 8.0000004E-003, 1.2408500E+002, 8.2437454E+001
 2.9800000E+002, 8.0000004E-003, 1.2429676E+002, 8.2670982E+001
 2.9900000E+002, 8.0000004E-003, 1.2450850E+002, 8.2904396E+001
 3.0000000E+002, 8.0000004E-003, 1.2471999E+002, 8.3137695E+001
 3.0100000E+002, 8.0000004E-003, 1.2493147E+002, 8.3370888E+001
 3.0200000E+002, 8.0000004E-003, 1.2514266E+002, 8.3603973E+001
 3.0300000E+002, 8.0000004E-003, 1.2535381E+002, 8.3836945E+001
 3.0400000E+002, 8.0000004E-003, 1.2556480E+002, 8.4069801E+001
 3.0500000E+002, 8.0000004E-003, 1.2577563E+002, 8.4302544E+001
 3.0600000E+002, 8.0000004E-003, 1.2598634E+002, 8.4535172E+001
 3.0700000E+002, 8.0000004E-003, 1.2619693E+002, 8.4767693E+001
 3.0800000E+002, 8.0000004E-003, 1.2640736E+002, 8.5000099E+001
 3.0900000E+002, 8.0000004E-003, 1.2661767E+002, 8.5232391E+001
 3.1000000E+002, 8.0000004E-003, 1.2682784E+002, 8.5464569E+001
 3.1100000E+002, 8.0000004E-003, 1.2703777E+002, 8.5696632E+001
 3.1200000E+002, 8.0000004E-003, 1.2724771E+002, 8.5928581E+001
 3.1300000E+002, 8.0000004E-003, 1.2745741E+002, 8.6160416E+001
 3.1400000E+002, 8.0000004E-003, 1.2766707E+002, 8.6392143E+001
 3.1500000E+002, 8.0000004E-003, 1.2787648E+002, 8.6623749E+001
 3.1600000E+002, 8.0000004E-003, 1.2808589E+002, 8.6855240E+001
 3.1700000E+002, 8.0000004E-003, 1.2829501E+002, 8.7086617E+001
 3.1800000E+002, 8.0000004E-003, 1.2850412E+002, 8.7317879E+001
 3.1900000E+002, 8.0000004E-003, 1.2871298E+002, 8.7549019E+001
 3.2000000E+002, 8.0000004E-003, 1.2892181E+002, 8.7780052E+001
 3.2100000E+002, 8.0000004E-003, 1.2913040E+002, 8.8010963E+001
 3.2200000E+002, 8.0000004E-003, 1.2933893E+002, 8.8241768E+001
 3.2300000E+002, 8.0000004E-003, 1.2954727E+002, 8.8472443E+001
 3.2400000E+002, 8.0000004E-003, 1.2975551E+002, 8.8703011E+001
 3.2500000E+002, 8.0000004E-003, 1.2996361E+002, 8.8933456E+001
 3.2600000E+002, 8.0000004E-003, 1.3017155E+002, 8.9163788E+001
 3.2700000E+002, 8.0000004E-003, 1.3037938E+002, 8.9393997E+001
 3.2800000E+002, 8.0000004E-003, 1.3058699E+002, 8.9624092E+001
 3.2900000E+002, 8.0000004E-003, 1.3079457E+002, 8.9854073E+001
 3.3000000E+002, 8.0000004E-003, 1.3100191E+002, 9.0083931E+001
 3.3100000E+002, 8.0000004E-003, 1.3120924E+002, 9.0313667E+001
 3.3200000E+002, 8.0000004E-003, 1.3141629E+002, 9.0543289E+001
 3.3300000E+002, 8.0000004E-003, 1.3162332E+002, 9.0772789E+001
 3.3400000E+002, 8.0000004E-003, 1.3183012E+002, 9.1002174E+001
 3.3500000E+002, 8.0000004E-003, 1.3203687E+002, 9.1231438E+001
 3.3600000E+002, 8.0000004E-003, 1.3224338E+002, 9.1460587E+001
 3.3700000E+002, 8.0000004E-003, 1.3244989E+002, 9.1689606E+001
 3.3800000E+002, 8.0000004E-003, 1.3265610E+002, 9.1918510E+001
 3.3900000E+002, 8.0000004E-003, 1.3286232E+002, 9.2147293E+001
 3.4000000E+002, 8.0000004E-003, 1.3306828E+002, 9.2375961E+001
 3.4100000E+002, 8.0000004E-003, 1.3327420E+002, 9.2604500E+001
 3.4200000E+002, 8.0000004E-003, 1.3347987E+002, 9.2832924E+001
 3.4300000E+002, 8.0000004E-003, 1.3368556E+002, 9.3061226E+001
 3.4400000E+002, 8.0000004E-003, 1.3389093E+002, 9.3289406E+001
 3.4500000E+002, 8.0000004E-003, 1.3409631E+002, 9.3517464E+001
 3.4600000E+002, 8.0000004E-003, 1.3430145E+002, 9.3745399E+001
 3.4700000E+002, 8.0000004E-003, 1.3450652E+002, 9.3973213E+001
