Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,r0-qIgn,r1-qIgn,p0-rho,p1-rho,
112,30214.7830,3.53e+12,1.88e+13,1.0,0.0,1215.6134524342178,1088.9816708306398,0.0885418570329666,0.0649159176664579,1.74e+05,2.16e+05,176434.36537678452,440587.9395567573,21714.69718119142,100000000.0,8.091731343717874e-07,0.5823600384736296,0.750460679110651,0.9999973401643097,0.94,0.3441493278746236,0.1199346668143428,8.848634721317854e-05,0.00023824898503537476,1.2641365082311935,2.8350783473766814,0.0,0.0,20.7102678259077,21.342532711348067,1683.0,1235.0,
113,30433.2340,3.54e+12,1.88e+13,1.0,0.0,1215.7557765073725,1090.5685996093378,0.08829920739299393,0.06501455249201718,1.74e+05,2.16e+05,176449.67526455136,440633.8513588053,21737.3327283689,100000000.0,8.089123909608953e-07,0.582356905002731,0.7497456325226937,0.9999951749962652,0.94,0.34416662323730285,0.12016557587015855,8.849231749404652e-05,0.00023807712075374826,1.2636484588796693,2.8373500542474024,0.0,0.0,20.720018904431942,21.337413605699624,1683.0,1235.0,
114,30661.8600,3.54e+12,1.88e+13,1.0,0.0,1216.069043397984,1090.0266814128981,0.08844796405205885,0.06507705532495876,1.74e+05,2.16e+05,176470.65941775462,440732.6505974496,21723.889490241316,100000000.0,8.088475109084791e-07,0.5823576127142338,0.7496905061690193,0.9999994052328515,0.94,0.3442949604231333,0.12008258130006547,8.841436309734167e-05,0.00023802240219710082,1.2640171223017624,2.835114006657722,0.0,0.0,20.719478316718035,21.340676578960483,1683.0,1235.0,
115,30893.9290,3.54e+12,1.88e+13,1.0,0.0,1216.1551690600706,1089.252360367319,0.08843475105477872,0.06490393806067388,1.74e+05,2.16e+05,176490.8315639628,440923.8569171503,21734.443260297583,100000000.0,8.087195108456165e-07,0.5823575131958509,0.7497019856287053,0.9999992158104591,0.94,0.3442995555144438,0.12013395987437295,8.847416100625509e-05,0.0002379321269438492,1.2644404022133977,2.836497615904527,0.0,0.0,20.716028569248536,21.341053346874112,1683.0,1235.0,
116,31125.0620,3.54e+12,1.88e+13,1.0,0.0,1216.1236825477201,1089.346996441338,0.08838126609608943,0.06478817918431948,1.74e+05,2.16e+05,176477.48937802436,440958.82977586566,21736.923860267074,100000000.0,8.085706646006795e-07,0.5823570260601059,0.7496643476619288,0.999998905323499,0.94,0.34429489087406456,0.12016740436239441,8.84463865426678e-05,0.00023784942670102325,1.2643718447263974,2.83571073806897,0.0,0.0,20.719759465248046,21.341827735672794,1683.0,1235.0,
117,31352.3100,3.54e+12,1.88e+13,1.0,0.0,1216.1428032432286,1088.777305112304,0.08842661584965347,0.06477081929518239,1.74e+05,2.16e+05,176485.0362923985,440899.5623422131,21749.295352682922,100000000.0,8.085200871465377e-07,0.5823565757821367,0.7495333564930853,0.9999955563091165,0.94,0.3442925416405879,0.12026338452013771,8.848333374172101e-05,0.0002376636554331158,1.26457779215615,2.837360866026626,0.0,0.0,20.718362467005193,21.34332174744818,1683.0,1235.0,
118,31578.4880,3.54e+12,1.88e+13,1.0,0.0,1216.1848328851247,1087.9392925493785,0.08839709203784749,0.06488033281508929,1.74e+05,2.16e+05,176484.71788045808,440761.9723278248,21769.25663324505,100000000.0,8.083073568851099e-07,0.5823555680481183,0.7487713956270903,0.9999984143739133,0.94,0.3443035753235062,0.1204766831804541,8.847486606905995e-05,0.00023727402708524468,1.2648790916464372,2.8382029627660925,0.0,0.0,20.72522865827648,21.344687180614528,1683.0,1235.0,
119,31818.9810,3.55e+12,1.88e+13,1.0,0.0,1216.3554954653537,1088.366094889549,0.08834529562097045,0.0647629176313706,1.74e+05,2.16e+05,176489.60890295467,440739.6609371393,21777.53472045683,100000000.0,8.08289542456581e-07,0.5823545314686287,0.7482785824168903,0.9999998811354236,0.94,0.34436042840171344,0.12057256690890941,8.843362329633283e-05,0.00023708907978197628,1.2648785194849363,2.8386354373220994,0.0,0.0,20.729628367794852,21.343725118712925,1683.0,1235.0,
120,32065.3840,3.55e+12,1.88e+13,1.0,0.0,1216.2738284027778,1087.1002418590228,0.08850875043056135,0.06479244120304312,1.74e+05,2.16e+05,176481.0292665178,440603.4458919772,21773.45142867189,100000000.0,8.082628634660733e-07,0.5823557767894023,0.7486739000017286,0.9999985820144056,0.94,0.34434662172534825,0.1204888814241111,8.845183862652048e-05,0.000237055779265639,1.2651578113815494,2.8393296592175847,0.0,0.0,20.724343218277102,21.34675419287736,1683.0,1235.0,
121,32295.4360,3.55e+12,1.88e+13,1.0,0.0,1216.4161742861925,1086.1144446092017,0.08847159104685831,0.0649840195724917,1.74e+05,2.16e+05,176490.90772153105,440308.2855007877,21806.244944019323,100000000.0,8.080688912377465e-07,0.5823534840123004,0.7476300340904913,0.9999980463088859,0.94,0.3443824839838625,0.1208174669413648,8.845195463634119e-05,0.0002364623230581015,1.2655411022798935,2.842484180430044,0.0,0.0,20.73272410755187,21.348396301611537,1683.0,1235.0,
122,32526.7920,3.55e+12,1.88e+13,1.0,0.0,1216.3401711374675,1087.3788860103878,0.08842517203827586,0.06482596207989394,1.74e+05,2.16e+05,176487.93856817792,440452.2530008663,21793.493111123218,100000000.0,8.079994170705019e-07,0.5823535533288198,0.7479322861326151,0.9999982759162755,0.94,0.3443551545759314,0.12072603041903199,8.845372913342587e-05,0.00023676115795311282,1.2651970017849474,2.8406325664940155,0.0,0.0,20.730774904968605,21.346927083276313,1683.0,1235.0,
123,32760.2370,3.55e+12,1.88e+13,1.0,0.0,1216.4320713341262,1086.1973739120735,0.08838122816011962,0.06481944233666227,1.74e+05,2.16e+05,176495.67571873375,440314.74189132254,21822.66341580254,100000000.0,8.077893539881695e-07,0.5823518799257108,0.7470570037776886,0.9999964272680402,0.94,0.3443746976434223,0.12102822135200723,8.846138213245423e-05,0.00023619681970378154,1.2656161204568646,2.842947859237762,0.0,0.0,20.738369341094234,21.349346825621907,1683.0,1235.0,
124,33010.8010,3.55e+12,1.88e+13,1.0,0.0,1216.299288037916,1085.3940626879366,0.08836017889712736,0.0647883722314968,1.74e+05,2.16e+05,176467.11773407095,440105.2295399841,21850.69569824762,100000000.0,8.07578837869883e-07,0.5823509984297586,0.7464576799940805,0.9999975609078894,0.94,0.3443377443656034,0.12126512969022202,8.844471017345785e-05,0.000235706128818822,1.2656526447600274,2.8435276674286847,0.0,0.0,20.744372126723356,21.35223098733549,1683.0,1235.0,
125,33284.1940,3.55e+12,1.88e+13,1.0,0.0,1216.3014459796727,1083.4658968729805,0.08847464106159632,0.06491724188489356,1.74e+05,2.16e+05,176469.45119758282,439849.0939458676,21871.831836230616,100000000.0,8.074108929164146e-07,0.5823508688866929,0.7460772795140587,0.9999955819820985,0.94,0.34433692794030224,0.1214257096740422,8.848597855642241e-05,0.00023527827647178468,1.266235863149324,2.845626211312992,0.0,0.0,20.74439891226355,21.355807138701053,1683.0,1235.0,
126,33585.7650,3.55e+12,1.88e+13,1.0,0.0,1216.2366574360267,1084.440271381642,0.08843540762825516,0.06479172046196156,1.74e+05,2.16e+05,176458.68134382734,439789.6729070662,21862.466088200432,100000000.0,8.073348662421131e-07,0.5823504473311165,0.7460609275179008,0.9999960632045294,0.94,0.3443223549217504,0.12139816021099847,8.845885178674495e-05,0.0002354061788431921,1.2659370798361826,2.8456936126790118,0.0,0.0,20.747458908284205,21.354143331112542,1683.0,1235.0,
127,33869.1760,3.55e+12,1.88e+13,1.0,0.0,1216.259162458362,1084.2106633091362,0.08841327584259401,0.06490007915656132,1.74e+05,2.16e+05,176459.05073146988,439701.49357212044,21876.095028611846,100000000.0,8.072930877408051e-07,0.5823502877255264,0.7457745726311633,0.9999947585504843,0.94,0.34432989368933353,0.1215030801935631,8.845126961602151e-05,0.00023522235034379,1.265986904832599,2.8455389951546968,0.0,0.0,20.749363199345265,21.355335527416344,1683.0,1235.0,
128,34123.9270,3.55e+12,1.88e+13,1.0,0.0,1216.1812042040563,1082.6642856230953,0.08846088632448182,0.06490148095678772,1.74e+05,2.16e+05,176449.57296200702,439452.8089553807,21905.909825905575,100000000.0,8.071801032161241e-07,0.5823488893836138,0.7451751864157217,0.9999942936156943,0.94,0.34429540183231644,0.12175106769716794,8.850022915520135e-05,0.0002347138208289009,1.2664416307300064,2.848412189137062,0.0,0.0,20.75244671423648,21.35821886051352,1683.0,1235.0,
129,34390.1090,3.55e+12,1.88e+13,1.0,0.0,1216.2205255600497,1083.07420244293,0.08842574977371326,0.06489123164975974,1.74e+05,2.16e+05,176457.90919076692,439571.77786800894,21905.949146356892,100000000.0,8.070688947254867e-07,0.5823484730003383,0.7450764064517967,0.9999944698432592,0.94,0.344304021453436,0.1217799503193206,8.850222838951879e-05,0.00023473455367372956,1.266336066109722,2.8484190445352553,0.0,0.0,20.75260848717464,21.357605218530114,1683.0,1235.0,
130,34641.7540,3.55e+12,1.88e+13,1.0,0.0,1216.0450677072731,1081.7538739955776,0.08841354249650345,0.06487455184520585,1.74e+05,2.15e+05,176419.60563212595,438892.93566712085,21950.608998591844,100000000.0,8.06780472731387e-07,0.5823464073916562,0.7436735833175343,0.9999913308959716,0.94,0.3442580495760533,0.12224831596240174,8.847856745956443e-05,0.00023382952346324927,1.2665197341200891,2.850713364926445,0.0,0.0,20.766288107490915,21.362244761492825,1683.0,1235.0,
131,34887.5170,3.56e+12,1.88e+13,1.0,0.0,1215.8133409852203,1081.2013699491895,0.08821796327285211,0.06503167169849042,1.74e+05,2.15e+05,176361.8884340955,437767.65068102616,22053.67081524409,100000000.0,8.058661901696531e-07,0.5823405661907958,0.7402213256209345,0.9999851892693616,0.94,0.34418939441672436,0.12333545390865955,8.842344089328616e-05,0.0002320591147435772,1.2662895906359113,2.855912974733166,0.0,0.0,20.79773841845732,21.36765309366612,1683.0,1235.0,
132,35137.4150,3.56e+12,1.88e+13,1.0,0.0,1215.741795252482,1083.3851332860863,0.0879005500455442,0.06486406901859332,1.74e+05,2.15e+05,176364.59769012048,437743.7643547675,22120.855291575193,100000000.0,8.054404202827068e-07,0.5823358335735278,0.7381929668602831,0.9999827986548675,0.94,0.34413500198796165,0.1240022857694236,8.844664442175087e-05,0.00023142660515323255,1.2658168769446843,2.8573638217680157,0.0,0.0,20.81238080128556,21.366316582248167,1683.0,1235.0,
133,35429.9800,3.57e+12,1.88e+13,1.0,0.0,1215.4504415852666,1082.1606690379629,0.08790890423328321,0.06515154047270852,1.74e+05,2.14e+05,176281.84604325285,436384.31340124726,22191.418733356622,100000000.0,8.051995483350887e-07,0.5823335303746422,0.735470134557993,0.9999772081663154,0.94,0.3440875407091125,0.12474547194790461,8.831847941580776e-05,0.00022990726788457016,1.26537318914121,2.8621818877254532,0.0,0.0,20.83674011211384,21.37164916322407,1683.0,1235.0,
134,35673.3580,3.57e+12,1.88e+13,1.0,0.0,1215.505472778136,1083.3974590034795,0.0876949670772102,0.06511131554316049,1.74e+05,2.14e+05,176294.42806368094,436448.94724804384,22226.167508444894,100000000.0,8.043496926867027e-07,0.5823321765457135,0.7345200379450416,0.9999714339363017,0.94,0.34408729438142205,0.12504561494295088,8.830783776936254e-05,0.000229680515168509,1.265242727715239,2.8622316026696275,0.0,0.0,20.841740094133872,21.37037457303422,1683.0,1235.0,
135,35902.9160,3.59e+12,1.89e+13,1.0,0.0,1215.000896958224,1082.0241164705963,0.08737438820804805,0.06516312689174145,1.74e+05,2.14e+05,176186.88774897406,434163.8022191438,22485.74524727183,100000000.0,8.019235057643377e-07,0.5823228082622721,0.7267818800648442,0.9999608553970933,0.94,0.3439350918838734,0.12751905407420244,8.823169169975768e-05,0.00022573967320782523,1.2651548690314576,2.8735549107209244,0.0,0.0,20.89306647147772,21.386526903458602,1683.0,1235.0,
136,36140.0959,3.60e+12,1.89e+13,1.0,0.0,1214.7949830785028,1086.5856954477476,0.08688191972774267,0.06499809991200864,1.74e+05,2.13e+05,176115.78612925636,432549.43496282055,22670.09473129629,100000000.0,8.000862928286722e-07,0.5823145460648077,0.7200300683790043,0.999953432139116,0.94,0.34389978304222163,0.12941033664252766,8.80052991895081e-05,0.00022319982467120227,1.2635582227584345,2.8751595033204227,0.0,0.0,20.93804719606241,21.39212280825786,1683.0,1235.0,
137,36402.2112,3.62e+12,1.89e+13,1.0,0.0,1214.859741179738,1086.3467426178477,0.08692365154516622,0.06520215985524033,1.74e+05,2.13e+05,176084.420946303,431317.8087287985,22771.91694659921,100000000.0,7.982859361801292e-07,0.5823099147826558,0.7162230458371042,0.9999467304507389,0.94,0.34395717878659077,0.13045383567471172,8.789453197670952e-05,0.0002214510492796755,1.2637407276012436,2.879972186243365,0.0,0.0,20.96123848546123,21.401356905007795,1683.0,1235.0,
138,36672.8222,3.63e+12,1.90e+13,1.0,0.0,1214.8854146153512,1085.2320990132066,0.08671033368796319,0.06498489628475353,1.74e+05,2.13e+05,176060.00812241662,430328.8281085071,22919.250711638284,100000000.0,7.975397441333168e-07,0.5823051006107631,0.7117275479280192,0.999933651623532,0.94,0.34396189077955286,0.13185937478686666,8.783960830398474e-05,0.00021914942799330033,1.2640669248454781,2.8857587943100484,0.0,0.0,20.987632456168456,21.411689112479948,1683.0,1235.0,
139,36945.4135,3.63e+12,1.90e+13,1.0,0.0,1214.8199817576074,1081.2592122029087,0.0866391043017906,0.06486969610113688,1.74e+05,2.12e+05,176069.00074286925,430205.3677527462,23022.302138472893,100000000.0,7.966609502061759e-07,0.582304729488931,0.7100378293482652,0.999932375822473,0.94,0.3439017985615985,0.13265295408967182,8.794746938017514e-05,0.0002177513355163804,1.2654846593914606,2.88957142667042,0.0,0.0,20.990965703042825,21.42180812144597,1683.0,1235.0,
140,37193.6173,3.65e+12,1.91e+13,1.0,0.0,1215.324155843745,1095.9192173002411,0.08585413471576708,0.06529997377665722,1.74e+05,2.12e+05,176065.78635080293,430036.5614993223,23086.234230039263,100000000.0,7.948078687296678e-07,0.5822992784401348,0.7047843847919213,0.9999246280897262,0.94,0.34410620958493954,0.13357937269306602,8.754834483711081e-05,0.00021756502587307123,1.2613104734527583,2.88327317698696,0.0,0.0,21.02416771587245,21.40758866469116,1683.0,1235.0,
141,37445.3105,3.67e+12,1.91e+13,1.0,0.0,1214.5826720470263,1086.5475093637237,0.08577125989188886,0.06563981423736852,1.74e+05,2.12e+05,175908.51684756431,426540.81762382796,23433.59704167622,100000000.0,7.921235603937365e-07,0.5822956640129449,0.6960066212221092,0.9999052538593325,0.94,0.3438885535054925,0.1365921445760489,8.752270805913396e-05,0.00021189601505903704,1.2631163901092566,2.901110799175669,0.0,0.0,21.07762708899508,21.436257792729855,1683.0,1235.0,
142,37709.7960,3.68e+12,1.93e+13,1.0,0.0,1214.9214814511606,1089.9607352044404,0.08523506053351873,0.06584914795043612,1.74e+05,2.11e+05,175937.1414555328,426539.2329534958,23586.67586157178,100000000.0,7.898414339811496e-07,0.5822937006233719,0.6911184020799914,0.9998927030561326,0.94,0.3439624117697496,0.13804957589940642,8.746431501333859e-05,0.0002101714065417304,1.2626627537460897,2.902995658086295,0.0,0.0,21.092016878148925,21.44193953330461,1683.0,1235.0,
143,37949.0930,3.72e+12,1.94e+13,1.0,0.0,1214.6949177742626,1091.7471571771166,0.0848746655396255,0.06666150510919294,1.74e+05,2.11e+05,175835.61089577264,423493.5933572207,23901.758725128173,100000000.0,7.860735293480945e-07,0.5822904304184241,0.6804004890057479,0.999855987865265,0.94,0.34394081811955907,0.14106775428011276,8.723375566385537e-05,0.00020557104600620098,1.2614771648506848,2.9223939016910627,0.0,0.0,21.145634081091412,21.456960685276535,1683.0,1235.0,
144,38212.9120,3.74e+12,1.96e+13,1.0,0.0,1215.648270120671,1095.0060464551057,0.08431558766423905,0.0664467587894004,1.74e+05,2.10e+05,175903.47795458444,424145.11359457305,24070.001943887637,100000000.0,7.835048063651619e-07,0.5822923725420783,0.6752638346704019,0.9998504450686188,0.94,0.3442051170831749,0.14250951145416893,8.712144126597399e-05,0.00020353864227832768,1.2611440916120342,2.9206546165846916,0.0,0.0,21.15028882606756,21.462243153892224,1683.0,1235.0,
145,38497.4210,3.77e+12,1.98e+13,1.0,0.0,1215.8580113038713,1091.0103530752517,0.08395675715391747,0.06732968278276646,1.74e+05,2.10e+05,175898.91141279077,422499.0858410641,24371.533420155327,100000000.0,7.802712663092572e-07,0.5822930226306848,0.6662971210396744,0.9998161547381651,0.94,0.3442364872391709,0.1453298687349765,8.714670118194922e-05,0.00019898242389645862,1.262369071764777,2.937735658610773,0.0,0.0,21.186591469800035,21.48167314326928,1683.0,1235.0,
146,38782.1960,3.80e+12,2.01e+13,1.0,0.0,1216.4464981978108,1093.0342383424595,0.0835711247296216,0.0675731025290224,1.74e+05,2.10e+05,175909.96442627045,422689.6618067267,24622.768465609428,100000000.0,7.782530866020143e-07,0.5822986811278326,0.6583380620729422,0.9997931756824363,0.94,0.3444262510805994,0.14756104136732653,8.700288199771638e-05,0.0001955689844688732,1.261693580237228,2.944026432144134,0.0,0.0,21.199291018151612,21.497608368180284,1683.0,1235.0,
147,39069.3900,3.82e+12,2.02e+13,1.0,0.0,1216.7108316695235,1098.9240610147353,0.08283962266536282,0.0687130553618503,1.74e+05,2.09e+05,175861.80028768105,422095.1590799166,24795.82577132965,100000000.0,7.76281388522708e-07,0.582300154291638,0.652858510623022,0.9997873146343077,0.94,0.34451249776820025,0.1489743452619407,8.677350582354983e-05,0.00019379927216846548,1.2595223398026432,2.9521926441736057,0.0,0.0,21.22824105508214,21.49010353346079,1683.0,1235.0,
148,39355.2030,3.82e+12,2.02e+13,1.0,0.0,1216.3400979072107,1093.0442984498577,0.0833670695514482,0.06833647737347859,1.74e+05,2.09e+05,175817.17881807318,420510.30438351765,24793.53102509907,100000000.0,7.74997406626538e-07,0.5822989555083198,0.6527118608787554,0.9997746340987419,0.94,0.34442457595954157,0.1491966460243906,8.684559675834002e-05,0.00019286122759194337,1.261480761732429,2.9568758388253418,0.0,0.0,21.23129142882174,21.5065568134008,1683.0,1235.0,
149,39623.2670,3.87e+12,2.05e+13,1.0,0.0,1217.2404802290712,1092.451132915301,0.08279018310385272,0.06971306976523955,1.74e+05,2.09e+05,175811.9181864125,419765.7429824491,25190.85848317353,100000000.0,7.724479301042743e-07,0.5823090657363073,0.6411035222750674,0.9997575974986416,0.94,0.34468309317659523,0.15258883505018828,8.672501180890366e-05,0.00018732944682032306,1.261308920862898,2.982694484651194,0.0,0.0,21.256422937232813,21.521729053489217,1683.0,1235.0,
150,39883.2240,3.88e+12,2.06e+13,1.0,0.0,1217.2489505838853,1085.5411793116305,0.08311412264415691,0.06976120288796499,1.74e+05,2.09e+05,175728.10035224693,418401.82676838315,25329.251042411677,100000000.0,7.70073469619137e-07,0.5823124948218183,0.6365489855398649,0.9997324114978738,0.94,0.3447521948914307,0.15398602944166667,8.65950903297044e-05,0.00018413638115306636,1.2633538326529679,2.987329996356673,0.0,0.0,21.28107378674939,21.550089840347443,1683.0,1235.0,
151,40148.2080,3.91e+12,2.08e+13,1.0,0.0,1217.4315131526696,1079.382211930164,0.0834497810130037,0.07059004841686084,1.74e+05,2.08e+05,175678.46362710907,415878.9077651021,25542.562334475086,100000000.0,7.682956118271054e-07,0.5823221002271802,0.6295714425515022,0.999719794299683,0.94,0.34487280602912435,0.1560069364844084,8.64845748144379e-05,0.00018018344008685982,1.265066931148124,3.0052657019283173,0.0,0.0,21.302909961819182,21.571972856140633,1683.0,1235.0,
152,40410.5550,3.92e+12,2.08e+13,1.0,0.0,1216.7986683576682,1074.5649730711666,0.08412076542868395,0.07019167951183684,1.74e+05,2.08e+05,175479.48632035934,414258.4176766091,25546.902749437493,100000000.0,7.665133525147772e-07,0.5823259452431101,0.6285366944393436,0.9997185272333697,0.94,0.34479441720090886,0.1562344442786326,8.629974652882749e-05,0.00017858579137938378,1.2654881033401857,3.0116365094559354,0.0,0.0,21.310638092191084,21.59047850900843,1683.0,1235.0,
153,40672.7830,3.94e+12,2.11e+13,1.0,0.0,1217.1330446866477,1073.0421553707715,0.08377870953913445,0.07111285540829365,1.74e+05,2.08e+05,175441.14007577562,413793.2117147922,25793.416187155737,100000000.0,7.635850691166904e-07,0.5823373669052374,0.6208881814129732,0.9997007045701545,0.94,0.344918701869722,0.15851921089773796,8.611549356796854e-05,0.00017484800414767487,1.266089856085083,3.01833570768202,0.0,0.0,21.338690971691115,21.611129044326553,1683.0,1235.0,
154,40950.3260,3.95e+12,2.12e+13,1.0,0.0,1216.648057103304,1074.0232758520963,0.08407840674611747,0.0711829549230586,1.74e+05,2.08e+05,175355.59712619908,412384.77421094896,25805.617614384846,100000000.0,7.613362999341467e-07,0.5823391564928833,0.6191089932028403,0.9996958235382316,0.94,0.3448373123250976,0.15898376282804744,8.5991417255524e-05,0.0001741298878733659,1.2656247812813453,3.021408051136072,0.0,0.0,21.3459593576944,21.62266352041704,1683.0,1235.0,
155,41212.6380,3.98e+12,2.15e+13,1.0,0.0,1217.355854303014,1071.474092509948,0.08389920029441625,0.07228254866983032,1.74e+05,2.08e+05,175340.90873499645,411840.3217957482,26022.769203053176,100000000.0,7.596795087678206e-07,0.58235205841964,0.6121404578490472,0.999682455598504,0.94,0.34507648885695824,0.16095976313493093,8.585018182970627e-05,0.00017058680204182341,1.2664657768457763,3.040145101403939,0.0,0.0,21.363018367900892,21.636170647376467,1683.0,1235.0,
156,41474.0680,4.00e+12,2.18e+13,1.0,0.0,1217.6891568315539,1083.6220665058077,0.08337692267073465,0.07414072256794266,1.74e+05,2.07e+05,175356.90744741546,412071.7387324026,26040.42115120439,100000000.0,7.568183791557484e-07,0.5823579904400196,0.6088296269049227,0.9996756659191375,0.94,0.3451810524562675,0.16152084012101234,8.567228133288818e-05,0.00017115115038302643,1.2632076463865176,3.0483961214909066,0.0,0.0,21.373099444929025,21.622322915652774,1683.0,1235.0,
157,41740.8700,4.01e+12,2.19e+13,1.0,0.0,1217.1535759230342,1085.868815873027,0.08271354782739647,0.07347116312866864,1.74e+05,2.07e+05,175240.5855701455,413258.6759228916,26194.128974555395,100000000.0,7.543056134435211e-07,0.5823656988109905,0.6051556526294146,0.9996874935799447,0.94,0.3450010116937316,0.1628648309816385,8.553731815460026e-05,0.00016931248167538783,1.2620802808115048,3.0449827518623827,0.0,0.0,21.3862382910257,21.633348193375717,1683.0,1235.0,
158,42012.1950,4.03e+12,2.22e+13,1.0,0.0,1217.8253516288169,1090.6534226931099,0.08241546177260006,0.07493883075763615,1.74e+05,2.07e+05,175340.61515194835,413589.16154769156,26223.61884448876,100000000.0,7.533722833773945e-07,0.582371830331865,0.6030356993483403,0.9996631148079433,0.94,0.3451531035706552,0.1633348343822018,8.561878316325021e-05,0.00016934093476846917,1.2611166717304962,3.05589404957276,0.0,0.0,21.37729376423241,21.624710879605683,1683.0,1235.0,
159,42282.4680,4.04e+12,2.24e+13,1.0,0.0,1217.541245092958,1087.7135648246356,0.08229563488714245,0.07517014402361219,1.74e+05,2.07e+05,175251.25407266797,413845.56933165353,26382.436343265148,100000000.0,7.511766537500304e-07,0.5823817294084817,0.5989413684876418,0.9996696389307604,0.94,0.3450593102341635,0.16481675079474167,8.559591245189966e-05,0.00016677120811008967,1.2617482409477696,3.0641391906302804,0.0,0.0,21.385725708576242,21.644017055001576,1683.0,1235.0,
160,42552.6550,4.06e+12,2.27e+13,1.0,0.0,1217.95612494328,1074.820178731141,0.08269266945720548,0.07590895458568098,1.74e+05,2.07e+05,175297.9141427292,413819.6601126228,26590.07943897303,100000000.0,7.497339058516093e-07,0.5823971103396295,0.5941195083054451,0.9996514669321056,0.94,0.34514271275887987,0.16669172507614732,8.585503224778858e-05,0.00016287688156228162,1.2661795518462566,3.0831858307390814,0.0,0.0,21.380783421983658,21.676618150617013,1683.0,1235.0,
161,42819.8580,4.08e+12,2.30e+13,1.0,0.0,1217.7073166677433,1078.6518864123911,0.08228379286285614,0.07580925963885841,1.74e+05,2.07e+05,175179.9363793584,414616.9661961171,26705.396591211495,100000000.0,7.470165979675888e-07,0.5824077131282215,0.5905068234869051,0.999654307586507,0.94,0.34507770763697027,0.1679347803915557,8.567598054982272e-05,0.00016120497231879476,1.26499707408884,3.0862236890200423,0.0,0.0,21.386037294878967,21.691040499772733,1683.0,1235.0,
162,43082.9010,4.09e+12,2.31e+13,1.0,0.0,1216.915367414113,1074.4297569921332,0.08272402979579176,0.07529061848077906,1.74e+05,2.07e+05,174973.7817402749,413705.0279522068,26787.403265905603,100000000.0,7.447203244152897e-07,0.582416392044353,0.5884399391442112,0.9996536406368319,0.94,0.34491723487411396,0.16870527309399574,8.555628516172397e-05,0.0001589917325342215,1.265240115110149,3.0908025956266867,0.0,0.0,21.387236975995837,21.713494681259334,1683.0,1235.0,
163,43336.3540,4.12e+12,2.38e+13,1.0,0.0,1216.50850970909,1063.5453163183583,0.08219274300970733,0.07420430141727156,1.74e+05,2.06e+05,174839.0049074373,418060.39520738105,27221.9696607941,100000000.0,7.410472495339649e-07,0.5824466360396952,0.5801733211213472,0.9996528804589784,0.94,0.34465442589691286,0.17243447239429605,8.585926098812555e-05,0.00015252717130172374,1.269038985462218,3.1033178033657562,0.0,0.0,21.365860969912873,21.776417864675302,1683.0,1235.0,
164,43597.9870,4.13e+12,2.37e+13,1.0,0.0,1215.9452369002138,1073.8219447460278,0.08187819905998864,0.07462064805489661,1.74e+05,2.06e+05,174628.4307160371,417462.0042573031,27261.03744893417,100000000.0,7.384142497986643e-07,0.5824503926470166,0.5789902410342833,0.9996875076426042,0.94,0.3445733107244342,0.17252037323995517,8.545136860825177e-05,0.00015270510280793555,1.2647599156083467,3.102811089111722,0.0,0.0,21.37898397641456,21.765765658509174,1683.0,1235.0,
165,43868.5220,4.15e+12,2.41e+13,1.0,0.0,1215.8380859163926,1071.7191762768407,0.08144129989522883,0.07393026721682108,1.74e+05,2.06e+05,174531.6596196799,420715.0638939723,27513.270582229594,100000000.0,7.366311165536569e-07,0.5824713316675301,0.5743562779070932,0.9996933050001584,0.94,0.3444758629364456,0.1745302361545767,8.552893844533618e-05,0.00014934414613395572,1.2654279111189601,3.1058720539801508,0.0,0.0,21.357942041997212,21.797316672076043,1683.0,1235.0,
166,44140.6450,4.16e+12,2.44e+13,1.0,0.0,1214.3763826833133,1079.6214815952867,0.08077096101699224,0.07204787432849272,1.75e+05,2.06e+05,174164.5236389113,422344.90442759526,27572.48509449888,100000000.0,7.324417950426377e-07,0.582485041082548,0.5718193062313506,0.9997100087715508,0.94,0.3440987815715779,0.17542824151392844,8.511231360451015e-05,0.00014796805251301472,1.2614978937610188,3.098760240928328,0.0,0.0,21.363049147350374,21.81097542142504,1683.0,1235.0,
167,44403.0900,4.19e+12,2.49e+13,1.0,0.0,1213.8228462066336,1080.1852301079648,0.08020609765728215,0.07186469941541937,1.75e+05,2.06e+05,173977.40583630497,425088.35957518494,27788.589750385065,100000000.0,7.282902683206795e-07,0.5825109293124227,0.5667860204085124,0.9997219153646386,0.94,0.34388198626523203,0.17744640250782484,8.509787933859047e-05,0.00014477600238205457,1.2605326100481247,3.112486750600844,0.0,0.0,21.3454679867529,21.834520500342315,1683.0,1235.0,
