Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
140,55239.1350,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
141,55663.3380,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
142,56091.9670,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
143,56531.6940,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
144,56962.4770,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
145,57387.4960,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
146,57810.3690,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
147,58233.8570,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
148,58664.6420,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
149,59086.3450,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
150,59510.4310,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
151,59921.0370,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
152,60346.7350,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
153,60794.0940,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
154,61220.1520,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
155,61635.8880,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
156,62067.3920,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
157,62509.3730,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
158,62951.2260,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
159,63377.7260,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
160,63800.8280,6.30e+11,1.11e+14,1.0,0.0,1118.5784695579196,265.46038252621094,0.17036731128577062,0.06536203274618246,6.48e+05,1.84e+05,389964.0465128149,177717.09960455284,29312.769023691668,100000000.0,4.9240426522624067e-05,0.7239119258325885,0.5789265156672445,0.8656486133978694,0.94,0.2873371732858033,0.07491902871584265,0.00010417354010230933,0.000252894431968741,2.773780088116865,2.522734767345315,0.0,0.0,1683.0,1235.0,
