Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
42,8839.7770,2.46e+12,7.57e+13,1.0,0.0,1100.1633448715734,1692.9829830704098,0.0463693217940758,0.6695170086306371,1.74e+05,1.85e+05,126915.87282460099,212252.18865822002,23170.773874228445,100000000.0,2.5037235088048244e-06,0.7231468828430039,0.5211235484416764,0.8325966298912583,0.94,0.27282089987795577,0.09974785994423963,9.195327794162529e-05,0.00033434157958468877,0.9697923420868201,1.4276124475598924,0.0,0.0,1683.0,1235.0,
43,9045.1910,2.46e+12,7.58e+13,1.0,0.0,1103.6273413816343,1667.6457886527414,0.04638704181394064,0.6552678818836452,1.74e+05,1.85e+05,124982.6420348307,211970.90001996036,22843.491511247616,100000000.0,2.340942375797743e-06,0.7202475475795851,0.5211082724357416,0.8338439521006366,0.94,0.2736147958716989,0.09408314489696523,9.167473876418698e-05,0.0003322625203620277,0.9694500351119132,1.424725198618578,0.0,0.0,1683.0,1235.0,
44,9234.4890,2.47e+12,7.63e+13,1.0,0.0,1108.0712638049492,1622.2352598589246,0.04648538702967765,0.6440820709540256,1.74e+05,1.85e+05,127645.78333626801,210253.32395271305,23067.81755463058,100000000.0,2.241401956412081e-06,0.7198047217035597,0.5195835893378491,0.8381612899477484,0.94,0.27466865116862593,0.08638683686552473,9.209780473867089e-05,0.00033593327720547305,0.9668778318007395,1.4287045405081304,0.0,0.0,1683.0,1235.0,
45,9408.3390,2.49e+12,7.67e+13,1.0,0.0,1114.0469616783294,1579.871887915982,0.046502123153277466,0.6481298855019586,1.75e+05,1.86e+05,120010.86375298185,210831.31860527204,23691.88438590712,100000000.0,2.0893514574236556e-06,0.7192155421458513,0.5198171149960586,0.846211053175134,0.94,0.2754272093767428,0.08309434578056414,9.515205304840177e-05,0.000330910090039397,0.9625981284345395,1.4200322241284629,0.0,0.0,1683.0,1235.0,
46,9610.0670,2.49e+12,7.68e+13,1.0,0.0,1117.010739522218,1523.0577969299966,0.046584770934668465,0.6590303333712549,1.75e+05,1.86e+05,119060.68365738996,209933.96425619602,23964.603167437905,100000000.0,2.023313597635098e-06,0.7190081665871253,0.5200044428815345,0.8503965767432009,0.94,0.27563520999061486,0.08109011623581115,9.712424807429806e-05,0.0003267298503304031,0.9620572868982655,1.4209409473620562,0.0,0.0,1683.0,1235.0,
47,9812.7570,2.49e+12,7.69e+13,1.0,0.0,1116.2332187057864,1538.78767999844,0.04664273634852005,0.654988714120468,1.75e+05,1.86e+05,118192.09936717383,210661.72993665477,23779.97107770203,100000000.0,1.9670762844786042e-06,0.7191046482553561,0.5197197156305262,0.8500721356746674,0.94,0.2751919629525901,0.08289423725669372,9.800563026058e-05,0.00032532142337323463,0.9611994263581408,1.4184317230435357,0.0,0.0,1683.0,1235.0,
48,9995.6410,2.51e+12,7.73e+13,1.0,0.0,1120.303967363473,1497.362848861638,0.04678673954115379,0.6629144380841022,1.75e+05,1.86e+05,117361.83038445193,209520.28081018236,23897.434152329486,100000000.0,1.826196428942914e-06,0.718087148460504,0.5198683179828116,0.8570993793186292,0.94,0.2749992032513864,0.08339417811061939,0.0001024010609296591,0.00031914977475353467,0.9587672354746872,1.4160687483593195,0.0,0.0,1683.0,1235.0,
49,10173.8390,2.53e+12,7.78e+13,1.0,0.0,1122.324842250122,1445.1846915542292,0.04712533615154833,0.6736957960226806,1.76e+05,1.87e+05,115560.50780008944,208826.67033171217,24173.150683752057,100000000.0,1.6295681139236402e-06,0.7185966162900709,0.5196394513291925,0.8660277537930852,0.94,0.27349189489879744,0.0886603216929096,0.00010953431938436613,0.0003073930438074675,0.955490328548798,1.4104772446152005,0.0,0.0,1683.0,1235.0,
50,10335.7020,2.53e+12,7.79e+13,1.0,0.0,1115.8385915583494,1442.934884643847,0.04750897553130738,0.6839267165523544,1.76e+05,1.87e+05,122499.3091038275,207728.42952408374,23156.025073540684,100000000.0,1.4438310716295077e-06,0.7197835488098283,0.5197139473789081,0.8688008831864816,0.94,0.27035522162511394,0.10331714663115091,0.00011477933421791924,0.00029879068180950073,0.9577532159376245,1.413128707242417,0.0,0.0,1683.0,1235.0,
51,10519.8680,2.54e+12,7.84e+13,1.0,0.0,1117.751401782063,1398.9826928182383,0.047737374787126544,0.7092511861090014,1.76e+05,1.87e+05,119209.83492464814,207815.36755523452,23461.416808951748,100000000.0,1.272560306309463e-06,0.719216468513112,0.5201620574856118,0.8750271249274828,0.94,0.2687359544107682,0.10683088128037221,0.00012144593396411908,0.00028984458693561267,0.9558413396995764,1.4079554603837194,0.0,0.0,1683.0,1235.0,
52,10707.7710,2.56e+12,7.87e+13,1.0,0.0,1114.9550385982616,1357.3040945756513,0.04813105858227029,0.7087570940546246,1.77e+05,1.88e+05,121506.17384486544,207297.9256552714,22887.201021952165,100000000.0,1.1193641778123387e-06,0.7196128025219465,0.519587809265925,0.8799828169641366,0.94,0.2660429532301649,0.11473697751482999,0.00012774609392398118,0.00028007238044943435,0.9555001177240385,1.4076738160810816,0.0,0.0,1683.0,1235.0,
53,10905.8830,2.56e+12,7.88e+13,1.0,0.0,1115.4646820948649,1313.2761913097202,0.048249229136599306,0.7235504878214435,1.77e+05,1.88e+05,122876.93369104284,207156.1405048304,23185.982026387057,100000000.0,1.0789615573099446e-06,0.7192899078837562,0.519573496944346,0.8827064417715429,0.94,0.26503988044383686,0.11582818968819478,0.00013170042591212366,0.00027757705991513984,0.9527097615684039,1.4076525300444291,0.0,0.0,1683.0,1235.0,
54,11103.3910,2.56e+12,7.87e+13,1.0,0.0,1115.411653067987,1346.1429763833776,0.04819383429672598,0.7227236587204221,1.77e+05,1.88e+05,121194.46580877196,207447.73420820682,23134.57496816265,100000000.0,9.983527726960472e-07,0.7208415786806295,0.5202594012479653,0.8815535828269655,0.94,0.265761647313034,0.11899769014840099,0.00012940663630874966,0.00027659581021936033,0.9547690977131416,1.405209444082557,0.0,0.0,1683.0,1235.0,
55,11287.4190,2.57e+12,7.89e+13,1.0,0.0,1109.2499346134146,1272.9151773644019,0.04862836285517988,0.7455872894904,1.77e+05,1.88e+05,125556.53530519459,206421.16114563443,22813.837749979073,100000000.0,9.185523696736886e-07,0.7212590744092693,0.5198221096707933,0.8867264361741327,0.94,0.26162840778713603,0.13006887192140792,0.0001376256167294202,0.0002649309180396771,0.9570371529018871,1.4115581101015753,0.0,0.0,1683.0,1235.0,
56,11464.5550,2.57e+12,7.90e+13,1.0,0.0,1111.907782630986,1282.1238709075105,0.048616611133011974,0.7393810727455375,1.77e+05,1.88e+05,123767.82425970986,206250.27873535396,22805.804102639915,100000000.0,8.547672297668177e-07,0.7222162166557149,0.5195610952682344,0.8872618398767704,0.94,0.26301208118639674,0.12638645809651797,0.00013539582659415002,0.0002673177502470107,0.9579862007103386,1.4098222375708749,0.0,0.0,1683.0,1235.0,
