Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
67,4392.5066,2.91e+15,1.0,0.0,1035.7901368393027,1803.1039900742794,1.90e+05,537344.9270620919,20675.11904620614,0.0,2.8128080413129124e-06,0.7338086749851456,0.6447466101844432,0.6860414699109989,0.28347393245160923,0.2604769684549455,1.4640442035176875,0.0,1683.0,1235.0,
68,4469.0383,2.95e+15,1.0,0.0,1037.3107505959683,1654.0947143996314,1.91e+05,521359.304335017,19495.365550523915,0.0,2.7526925666746607e-06,0.7338086749851456,0.6525500304682443,0.671861868098822,0.2828751168513747,0.2656114588603567,1.4521825843074674,0.0,1683.0,1235.0,
69,4548.4046,2.95e+15,1.0,0.0,1037.3107505959683,1654.0947143996314,1.91e+05,521359.304335017,19495.365550523915,0.0,2.7526925666746607e-06,0.7338086749851456,0.6525500304682443,0.671861868098822,0.2828751168513747,0.2656114588603567,1.4521825843074674,0.0,1683.0,1235.0,
70,4620.9611,3.00e+15,1.0,0.0,1042.9044951951491,1497.9036194029204,1.91e+05,508419.78610071493,18347.692547783772,0.0,2.7009106143340897e-06,0.7338086749851456,0.6564114956042204,0.6563070803045036,0.28448266820964985,0.27234075820646897,1.4455610888086103,0.0,1683.0,1235.0,
71,4696.3307,3.09e+15,1.0,0.0,1051.1824363735254,1260.2860361608855,1.92e+05,488138.57412315917,16119.610751072487,0.0,2.6002963128599376e-06,0.7338086749851456,0.6650996404495038,0.6328356898214822,0.28608133478602393,0.284396285702182,1.4326118221885098,0.0,1683.0,1235.0,
72,4770.2698,3.09e+15,1.0,0.0,1051.1824363735254,1260.2860361608855,1.92e+05,488138.57412315917,16119.610751072487,0.0,2.6002963128599376e-06,0.7338086749851456,0.6650996404495038,0.6328356898214822,0.28608133478602393,0.284396285702182,1.4326118221885098,0.0,1683.0,1235.0,
73,4846.3501,3.09e+15,1.0,0.0,1051.1824363735254,1260.2860361608855,1.92e+05,488138.57412315917,16119.610751072487,0.0,2.6002963128599376e-06,0.7338086749851456,0.6650996404495038,0.6328356898214822,0.28608133478602393,0.284396285702182,1.4326118221885098,0.0,1683.0,1235.0,
74,4918.2786,3.11e+15,1.0,0.0,1053.378585246886,1202.1366958243252,1.91e+05,484868.28983385966,15692.707984129127,0.0,2.5744527797898358e-06,0.7338086749851456,0.6646365033309103,0.6270738233931,0.28671180607846025,0.28726148257305695,1.4327885446774151,0.0,1683.0,1235.0,
75,4994.1437,3.10e+15,1.0,0.0,1050.8330845113428,1273.4141027093224,1.92e+05,491463.75639862556,15950.44324981975,0.0,2.542134908492156e-06,0.7338086749851456,0.6653734652184988,0.6360195051801574,0.28611852313305586,0.2840159595600345,1.4352683112671194,0.0,1683.0,1235.0,
76,5071.7043,3.10e+15,1.0,0.0,1050.5593901739087,1398.8739962760728,1.91e+05,507209.8203656392,16520.670358116207,0.0,2.54181411520888e-06,0.7338086749851456,0.6601174821093387,0.6495978840089003,0.2866265254512255,0.2819481558668334,1.4468918054743718,0.0,1683.0,1235.0,
