Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
256,12424.0822,4.67e+10,1.0,1898.3866732451813,1.56e+05,792383.341135741,986.7017386455186,3.391388165042807e-07,0.0,0.7961471498337771,0.2503558530427311,0.9368565793665367,0.0,1189.37,
257,12472.9977,4.67e+10,1.0,1898.336477185459,1.56e+05,792360.2757650668,986.7221376671346,3.3856454393022794e-07,0.0,0.7961374119691162,0.250347855705783,0.9368511925460459,0.0,1189.37,
258,12519.0887,4.67e+10,1.0,1898.336477185459,1.56e+05,792360.2757650668,986.7221376671346,3.3856454393022794e-07,0.0,0.7961374119691162,0.250347855705783,0.9368511925460459,0.0,1189.37,
259,12569.2104,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
260,12620.0790,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
261,12665.8607,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
262,12716.4688,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
263,12770.1110,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
264,12816.9086,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
265,12867.0263,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
266,12918.8554,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
267,12972.3941,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
268,13021.2816,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
269,13068.9671,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
270,13119.9765,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
271,13170.9959,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
272,13223.8130,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
273,13271.3191,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
274,13319.6131,4.68e+10,1.0,1898.5275525678348,1.56e+05,792469.8970464298,986.771765026238,3.3742848565688886e-07,0.0,0.7962602709233302,0.25037935241323495,0.9368814148321878,0.0,1189.37,
