Loop,Time,r0-A,p0-C0,p0-Cpa,r0-E,r0-Hp,p0-K,Value,r0-Xi,p0-eps,p0-ka,r0-n,r0-nO2,p0-rho,
246,4832.6589,4.48e+10,1.0,2664.125114755688,1.35e+05,967413.5839094559,601.2173363230286,1.1811760391621236e-05,0.0,0.6870592149756316,0.3204808334732573,3.638513570861705,0.0,1189.37,
247,4850.7354,4.48e+10,1.0,2665.94278033514,1.35e+05,967866.5179729015,601.0013672667949,1.1810666534606063e-05,0.0,0.6871652235033494,0.32073453576065064,3.639773736047479,0.0,1189.37,
248,4868.8108,4.48e+10,1.0,2665.94278033514,1.35e+05,967866.5179729015,601.0013672667949,1.1810666534606063e-05,0.0,0.6871652235033494,0.32073453576065064,3.639773736047479,0.0,1189.37,
249,4887.4819,4.48e+10,1.0,2665.94278033514,1.35e+05,967866.5179729015,601.0013672667949,1.1810666534606063e-05,0.0,0.6871652235033494,0.32073453576065064,3.639773736047479,0.0,1189.37,
250,4906.7554,4.48e+10,1.0,2665.94278033514,1.35e+05,967866.5179729015,601.0013672667949,1.1810666534606063e-05,0.0,0.6871652235033494,0.32073453576065064,3.639773736047479,0.0,1189.37,
251,4926.5314,4.48e+10,1.0,2665.94278033514,1.35e+05,967866.5179729015,601.0013672667949,1.1810666534606063e-05,0.0,0.6871652235033494,0.32073453576065064,3.639773736047479,0.0,1189.37,
252,4945.2084,4.48e+10,1.0,2665.94278033514,1.35e+05,967866.5179729015,601.0013672667949,1.1810666534606063e-05,0.0,0.6871652235033494,0.32073453576065064,3.639773736047479,0.0,1189.37,
253,4964.4800,4.48e+10,1.0,2665.3213388513987,1.35e+05,968029.5785276222,601.2644937741456,1.1807501066137252e-05,0.0,0.6874534151306233,0.3206746411584067,3.6381235566204326,0.0,1189.37,
254,4983.7528,4.48e+10,1.0,2665.7028016941176,1.35e+05,968467.5182724238,601.3444480838494,1.1805059377738525e-05,0.0,0.6878190793865011,0.3207422654498356,3.637068911149475,0.0,1189.37,
255,5003.0304,4.46e+10,1.0,2663.064632301528,1.35e+05,968399.2257575782,602.0533274680886,1.1801101864422455e-05,0.0,0.688287251861612,0.32043409428668884,3.635713141321207,0.0,1189.37,
256,5022.2058,4.49e+10,1.0,2667.7848018458108,1.35e+05,968971.6697560429,601.1824183631877,1.1794627123894421e-05,0.0,0.6879361913120348,0.32104962663798786,3.630972876687234,0.0,1189.37,
257,5043.2830,4.47e+10,1.0,2664.9343555138576,1.35e+05,969706.5433735417,602.3724197218663,1.1781314549311732e-05,0.0,0.6892707969162543,0.3207750927183345,3.6265742448164078,0.0,1189.37,
258,5063.0541,4.47e+10,1.0,2664.9343555138576,1.35e+05,969706.5433735417,602.3724197218663,1.1781314549311732e-05,0.0,0.6892707969162543,0.3207750927183345,3.6265742448164078,0.0,1189.37,
259,5082.4297,4.46e+10,1.0,2663.5630337951607,1.35e+05,970729.4412136755,603.379300465558,1.1780688193500116e-05,0.0,0.6906055605698629,0.32070789352487805,3.6174436927861118,0.0,1189.37,
260,5102.2047,4.46e+10,1.0,2663.5630337951607,1.35e+05,970729.4412136755,603.379300465558,1.1780688193500116e-05,0.0,0.6906055605698629,0.32070789352487805,3.6174436927861118,0.0,1189.37,
261,5121.4767,4.46e+10,1.0,2663.634210526291,1.35e+05,970034.8439386012,602.9515044210763,1.1778755595377792e-05,0.0,0.6898710246907915,0.3206572138935392,3.6199996596600865,0.0,1189.37,
262,5139.0497,4.46e+10,1.0,2663.634210526291,1.35e+05,970034.8439386012,602.9515044210763,1.1778755595377792e-05,0.0,0.6898710246907915,0.3206572138935392,3.6199996596600865,0.0,1189.37,
263,5158.3233,4.46e+10,1.0,2663.3662974480176,1.35e+05,970205.3447942606,603.1516215959703,1.1778242514458878e-05,0.0,0.6901064391969476,0.3206454024419426,3.618171182038653,0.0,1189.37,
264,5176.8992,4.45e+10,1.0,2662.408155093829,1.35e+05,970111.8086789413,603.4031743032973,1.1777107458987271e-05,0.0,0.6902084151913264,0.320535697908806,3.615994532942164,0.0,1189.37,
265,5196.2758,4.45e+10,1.0,2662.408155093829,1.35e+05,970111.8086789413,603.4031743032973,1.1777107458987271e-05,0.0,0.6902084151913264,0.320535697908806,3.615994532942164,0.0,1189.37,
266,5216.6484,4.45e+10,1.0,2662.1098957582444,1.35e+05,969855.8053430471,603.3330607570172,1.1777074731252812e-05,0.0,0.6900013339876844,0.3204789034827289,3.616161037669083,0.0,1189.37,
267,5235.9264,4.45e+10,1.0,2661.4905961331037,1.35e+05,969984.7764649116,603.6123695878167,1.1776387170337888e-05,0.0,0.6902634279198835,0.32042462891058776,3.613106756831546,0.0,1189.37,
268,5255.8030,4.45e+10,1.0,2661.4905961331037,1.35e+05,969984.7764649116,603.6123695878167,1.1776387170337888e-05,0.0,0.6902634279198835,0.32042462891058776,3.613106756831546,0.0,1189.37,
269,5276.2878,4.43e+10,1.0,2658.055681894507,1.35e+05,968800.1071933485,604.0110223325366,1.177490061671002e-05,0.0,0.6897473248799333,0.3199560906551865,3.6076511444527943,0.0,1189.37,
270,5293.9733,4.43e+10,1.0,2658.055681894507,1.35e+05,968800.1071933485,604.0110223325366,1.177490061671002e-05,0.0,0.6897473248799333,0.3199560906551865,3.6076511444527943,0.0,1189.37,
271,5311.3421,4.44e+10,1.0,2660.029525816118,1.35e+05,969354.9672219397,603.7120831091258,1.1774854571124859e-05,0.0,0.6899147942020873,0.32021547266552525,3.6114975070117468,0.0,1189.37,
272,5328.3503,4.44e+10,1.0,2660.029525816118,1.35e+05,969354.9672219397,603.7120831091258,1.1774854571124859e-05,0.0,0.6899147942020873,0.32021547266552525,3.6114975070117468,0.0,1189.37,
273,5345.2457,4.44e+10,1.0,2660.029525816118,1.35e+05,969354.9672219397,603.7120831091258,1.1774854571124859e-05,0.0,0.6899147942020873,0.32021547266552525,3.6114975070117468,0.0,1189.37,
274,5362.8438,4.42e+10,1.0,2656.201189790772,1.35e+05,968676.7733844492,604.5674702665276,1.1773417042026073e-05,0.0,0.6900069358983574,0.3197534317628925,3.5996382083251044,0.0,1189.37,
275,5379.8214,4.42e+10,1.0,2656.201189790772,1.35e+05,968676.7733844492,604.5674702665276,1.1773417042026073e-05,0.0,0.6900069358983574,0.3197534317628925,3.5996382083251044,0.0,1189.37,
276,5397.1001,4.42e+10,1.0,2655.943396693363,1.35e+05,968813.419543007,604.7698718038714,1.1772106432502929e-05,0.0,0.6902057016662108,0.3197442765536971,3.5952673254636887,0.0,1189.37,
277,5413.5980,4.42e+10,1.0,2655.943396693363,1.35e+05,968813.419543007,604.7698718038714,1.1772106432502929e-05,0.0,0.6902057016662108,0.3197442765536971,3.5952673254636887,0.0,1189.37,
278,5430.4865,4.42e+10,1.0,2655.943396693363,1.35e+05,968813.419543007,604.7698718038714,1.1772106432502929e-05,0.0,0.6902057016662108,0.3197442765536971,3.5952673254636887,0.0,1189.37,
279,5448.0795,4.42e+10,1.0,2655.4487995203413,1.35e+05,968577.8690366689,604.7846696804634,1.1771542410892424e-05,0.0,0.6900609716912254,0.3196707526719351,3.5939347813510105,0.0,1189.37,
280,5462.9597,4.42e+10,1.0,2655.4487995203413,1.35e+05,968577.8690366689,604.7846696804634,1.1771542410892424e-05,0.0,0.6900609716912254,0.3196707526719351,3.5939347813510105,0.0,1189.37,
281,5480.7480,4.42e+10,1.0,2655.4487995203413,1.35e+05,968577.8690366689,604.7846696804634,1.1771542410892424e-05,0.0,0.6900609716912254,0.3196707526719351,3.5939347813510105,0.0,1189.37,
282,5498.2524,4.42e+10,1.0,2655.4487995203413,1.35e+05,968577.8690366689,604.7846696804634,1.1771542410892424e-05,0.0,0.6900609716912254,0.3196707526719351,3.5939347813510105,0.0,1189.37,
283,5515.6415,4.42e+10,1.0,2655.4487995203413,1.35e+05,968577.8690366689,604.7846696804634,1.1771542410892424e-05,0.0,0.6900609716912254,0.3196707526719351,3.5939347813510105,0.0,1189.37,
284,5532.8258,4.41e+10,1.0,2655.1157069969468,1.35e+05,968413.0322213185,604.7869145353061,1.1771267885771088e-05,0.0,0.6899595881970098,0.31961979700518117,3.5946131467092846,0.0,1189.37,
285,5551.6115,4.41e+10,1.0,2654.2799480203385,1.35e+05,968189.2469087123,604.9277473962615,1.1771058965527874e-05,0.0,0.6899002179502082,0.3195124587815129,3.5921036953047443,0.0,1189.37,
286,5569.5959,4.42e+10,1.0,2655.5576030600178,1.35e+05,968431.0394475387,604.6525165088747,1.1770385073671574e-05,0.0,0.6898845526832793,0.3196680367386607,3.595376896609501,0.0,1189.37,
287,5586.7820,4.42e+10,1.0,2655.5576030600178,1.35e+05,968431.0394475387,604.6525165088747,1.1770385073671574e-05,0.0,0.6898845526832793,0.3196680367386607,3.595376896609501,0.0,1189.37,
288,5603.0636,4.56e+10,1.0,2688.6621515120223,1.35e+05,976787.216369735,601.0210652200003,1.1650433779405533e-05,0.0,0.692314065288922,0.32508316055604847,3.533886837191063,0.0,1189.37,
289,5619.1541,4.56e+10,1.0,2688.6621515120223,1.35e+05,976787.216369735,601.0210652200003,1.1650433779405533e-05,0.0,0.692314065288922,0.32508316055604847,3.533886837191063,0.0,1189.37,
290,5637.5436,4.56e+10,1.0,2688.6621515120223,1.35e+05,976787.216369735,601.0210652200003,1.1650433779405533e-05,0.0,0.692314065288922,0.32508316055604847,3.533886837191063,0.0,1189.37,
291,5655.1274,4.56e+10,1.0,2688.6621515120223,1.35e+05,976787.216369735,601.0210652200003,1.1650433779405533e-05,0.0,0.692314065288922,0.32508316055604847,3.533886837191063,0.0,1189.37,
292,5672.1053,4.57e+10,1.0,2692.2714079972984,1.35e+05,977906.5550896083,600.6881810310799,1.1634734563325415e-05,0.0,0.6928288113581555,0.32581929759046513,3.5267633726738596,0.0,1189.37,
293,5690.1863,4.52e+10,1.0,2681.1932163063543,1.35e+05,975182.2494150477,601.7155972716566,1.1588126864297894e-05,0.0,0.692090902006106,0.324096407055982,3.5576795693992986,0.0,1189.37,
294,5706.9683,4.52e+10,1.0,2681.1932163063543,1.35e+05,975182.2494150477,601.7155972716566,1.1588126864297894e-05,0.0,0.692090902006106,0.324096407055982,3.5576795693992986,0.0,1189.37,
295,5723.4493,4.52e+10,1.0,2681.1932163063543,1.35e+05,975182.2494150477,601.7155972716566,1.1588126864297894e-05,0.0,0.692090902006106,0.324096407055982,3.5576795693992986,0.0,1189.37,
296,5740.7286,4.50e+10,1.0,2679.6621912098617,1.35e+05,975539.4141844505,601.6153730420368,1.1436738919999092e-05,0.0,0.6929994265344857,0.32495215931083404,3.571460678979178,0.0,1189.37,
297,5757.9159,4.50e+10,1.0,2679.6621912098617,1.35e+05,975539.4141844505,601.6153730420368,1.1436738919999092e-05,0.0,0.6929994265344857,0.32495215931083404,3.571460678979178,0.0,1189.37,
298,5774.6057,4.49e+10,1.0,2677.659665095418,1.35e+05,975004.145606588,601.9986785726949,1.1425784262211185e-05,0.0,0.6928417066149991,0.32462108143264723,3.56544877814082,0.0,1189.37,
299,5793.0872,4.49e+10,1.0,2678.413787609593,1.35e+05,975137.9565465836,601.9660981443969,1.1419929364841327e-05,0.0,0.6928633191853584,0.3247920063383817,3.557980859979331,0.0,1189.37,
300,5810.2779,4.49e+10,1.0,2678.413787609593,1.35e+05,975137.9565465836,601.9660981443969,1.1419929364841327e-05,0.0,0.6928633191853584,0.3247920063383817,3.557980859979331,0.0,1189.37,
301,5827.6591,4.45e+10,1.0,2671.1896155409577,1.35e+05,973603.9552349617,602.9464836746865,1.1335077339574824e-05,0.0,0.6929161748538358,0.3245336836148648,3.546611689343642,0.0,1189.37,
302,5845.6376,4.39e+10,1.0,2662.9720040805273,1.35e+05,972213.5019513462,603.7735788867681,1.121942417916036e-05,0.0,0.693348060631054,0.32445573987952037,3.5557603134595124,0.0,1189.37,
303,5863.6296,4.39e+10,1.0,2662.9720040805273,1.35e+05,972213.5019513462,603.7735788867681,1.121942417916036e-05,0.0,0.693348060631054,0.32445573987952037,3.5557603134595124,0.0,1189.37,
304,5881.6112,4.21e+10,1.0,2610.809388662418,1.35e+05,949352.2764776165,598.7378953630968,1.1146432977522647e-05,0.0,0.6800341624429813,0.31503597830183044,3.4843817938941353,0.0,1189.37,
305,5900.7030,4.21e+10,1.0,2610.809388662418,1.35e+05,949352.2764776165,598.7378953630968,1.1146432977522647e-05,0.0,0.6800341624429813,0.31503597830183044,3.4843817938941353,0.0,1189.37,
306,5918.5060,4.21e+10,1.0,2610.809388662418,1.35e+05,949352.2764776165,598.7378953630968,1.1146432977522647e-05,0.0,0.6800341624429813,0.31503597830183044,3.4843817938941353,0.0,1189.37,
307,5935.6072,4.17e+10,1.0,2600.477543484626,1.35e+05,945668.0828578225,599.2340665764341,1.1026727308008648e-05,0.0,0.6783099328502862,0.3132758626809724,3.4457319604333403,0.0,1189.37,
308,5952.8865,4.17e+10,1.0,2600.477543484626,1.35e+05,945668.0828578225,599.2340665764341,1.1026727308008648e-05,0.0,0.6783099328502862,0.3132758626809724,3.4457319604333403,0.0,1189.37,
309,5970.9886,4.17e+10,1.0,2600.477543484626,1.35e+05,945668.0828578225,599.2340665764341,1.1026727308008648e-05,0.0,0.6783099328502862,0.3132758626809724,3.4457319604333403,0.0,1189.37,
310,5987.5756,4.17e+10,1.0,2600.477543484626,1.35e+05,945668.0828578225,599.2340665764341,1.1026727308008648e-05,0.0,0.6783099328502862,0.3132758626809724,3.4457319604333403,0.0,1189.37,
311,6005.8054,4.17e+10,1.0,2600.477543484626,1.35e+05,945668.0828578225,599.2340665764341,1.1026727308008648e-05,0.0,0.6783099328502862,0.3132758626809724,3.4457319604333403,0.0,1189.37,
312,6022.9061,4.17e+10,1.0,2600.477543484626,1.35e+05,945668.0828578225,599.2340665764341,1.1026727308008648e-05,0.0,0.6783099328502862,0.3132758626809724,3.4457319604333403,0.0,1189.37,
313,6039.6095,4.16e+10,1.0,2594.4295921321536,1.35e+05,943304.210132878,599.5189845645457,1.092477471219852e-05,0.0,0.6770644628985891,0.3120537087634646,3.4129606880651115,0.0,1189.37,
314,6056.2895,4.16e+10,1.0,2594.4295921321536,1.35e+05,943304.210132878,599.5189845645457,1.092477471219852e-05,0.0,0.6770644628985891,0.3120537087634646,3.4129606880651115,0.0,1189.37,
315,6074.2746,4.16e+10,1.0,2594.4295921321536,1.35e+05,943304.210132878,599.5189845645457,1.092477471219852e-05,0.0,0.6770644628985891,0.3120537087634646,3.4129606880651115,0.0,1189.37,
316,6090.7544,4.16e+10,1.0,2594.4295921321536,1.35e+05,943304.210132878,599.5189845645457,1.092477471219852e-05,0.0,0.6770644628985891,0.3120537087634646,3.4129606880651115,0.0,1189.37,
317,6107.8460,4.09e+10,1.0,2572.7139902529625,1.35e+05,935032.9417853714,599.4728088669683,1.0846054775939165e-05,0.0,0.6728251855618885,0.30817604804588195,3.3545941652356213,0.0,1189.37,
318,6124.9363,4.09e+10,1.0,2572.7139902529625,1.35e+05,935032.9417853714,599.4728088669683,1.0846054775939165e-05,0.0,0.6728251855618885,0.30817604804588195,3.3545941652356213,0.0,1189.37,
319,6142.4144,4.09e+10,1.0,2572.7139902529625,1.35e+05,935032.9417853714,599.4728088669683,1.0846054775939165e-05,0.0,0.6728251855618885,0.30817604804588195,3.3545941652356213,0.0,1189.37,
320,6160.9166,4.01e+10,1.0,2552.58557811112,1.35e+05,929613.6229441869,602.0883362785595,1.0737587398735722e-05,0.0,0.6713667938195763,0.3054072705345502,3.2890121114745625,0.0,1189.37,
321,6178.5209,4.01e+10,1.0,2552.58557811112,1.35e+05,929613.6229441869,602.0883362785595,1.0737587398735722e-05,0.0,0.6713667938195763,0.3054072705345502,3.2890121114745625,0.0,1189.37,
322,6195.7152,3.95e+10,1.0,2534.0171284281596,1.35e+05,924402.8352438174,603.7316944444897,1.0679461266753091e-05,0.0,0.66976160979821,0.30284789343477814,3.2652836940598204,0.0,1189.37,
323,6213.4964,3.95e+10,1.0,2534.0171284281596,1.35e+05,924402.8352438174,603.7316944444897,1.0679461266753091e-05,0.0,0.66976160979821,0.30284789343477814,3.2652836940598204,0.0,1189.37,
324,6231.1862,3.99e+10,1.0,2544.655750026705,1.35e+05,930374.7201887907,605.6767614790164,1.0613405659270523e-05,0.0,0.6738597530697251,0.3053845033779937,3.344593488935203,0.0,1189.37,
325,6248.5742,3.99e+10,1.0,2544.655750026705,1.35e+05,930374.7201887907,605.6767614790164,1.0613405659270523e-05,0.0,0.6738597530697251,0.3053845033779937,3.344593488935203,0.0,1189.37,
326,6266.2763,3.99e+10,1.0,2544.655750026705,1.35e+05,930374.7201887907,605.6767614790164,1.0613405659270523e-05,0.0,0.6738597530697251,0.3053845033779937,3.344593488935203,0.0,1189.37,
327,6284.7622,3.99e+10,1.0,2544.655750026705,1.35e+05,930374.7201887907,605.6767614790164,1.0613405659270523e-05,0.0,0.6738597530697251,0.3053845033779937,3.344593488935203,0.0,1189.37,
328,6302.3557,3.99e+10,1.0,2544.655750026705,1.35e+05,930374.7201887907,605.6767614790164,1.0613405659270523e-05,0.0,0.6738597530697251,0.3053845033779937,3.344593488935203,0.0,1189.37,
329,6320.2586,3.99e+10,1.0,2544.655750026705,1.35e+05,930374.7201887907,605.6767614790164,1.0613405659270523e-05,0.0,0.6738597530697251,0.3053845033779937,3.344593488935203,0.0,1189.37,
330,6339.0727,3.99e+10,1.0,2544.655750026705,1.35e+05,930374.7201887907,605.6767614790164,1.0613405659270523e-05,0.0,0.6738597530697251,0.3053845033779937,3.344593488935203,0.0,1189.37,
331,6356.5533,3.85e+10,1.0,2502.6823191446892,1.35e+05,913501.3836474871,610.5439019551102,1.0303406550018463e-05,0.0,0.6646496766881731,0.30070627914474174,3.3545221567688746,0.0,1189.37,
332,6374.0456,3.85e+10,1.0,2502.6823191446892,1.35e+05,913501.3836474871,610.5439019551102,1.0303406550018463e-05,0.0,0.6646496766881731,0.30070627914474174,3.3545221567688746,0.0,1189.37,
333,6391.0764,3.85e+10,1.0,2502.6823191446892,1.35e+05,913501.3836474871,610.5439019551102,1.0303406550018463e-05,0.0,0.6646496766881731,0.30070627914474174,3.3545221567688746,0.0,1189.37,
334,6409.8764,3.86e+10,1.0,2503.3601663178715,1.35e+05,914616.1516453347,614.280189993035,1.0293456879847422e-05,0.0,0.6656053477243195,0.30218719712431263,3.4272552445949445,0.0,1189.37,
335,6427.5720,3.83e+10,1.0,2498.5844209979678,1.35e+05,913618.9469952579,613.1035580591579,1.0281326341318706e-05,0.0,0.6656361072427006,0.3007464550583487,3.365987210040049,0.0,1189.37,
336,6446.1837,3.85e+10,1.0,2504.126651280001,1.35e+05,916842.121898973,613.4321550292483,1.0280327225453322e-05,0.0,0.6679169391597848,0.3017217449895343,3.3845912143153694,0.0,1189.37,
337,6463.1779,3.85e+10,1.0,2501.9225583321695,1.35e+05,914304.4179680583,612.1754929674759,1.0269637002051577e-05,0.0,0.6656605790654939,0.30102039799996455,3.364618811208323,0.0,1189.37,
338,6481.5695,3.86e+10,1.0,2503.311687506962,1.35e+05,913375.7718568814,611.2608510447742,1.026107147837341e-05,0.0,0.6643436282440545,0.30117545921671135,3.3791217731498637,0.0,1189.37,
339,6499.1643,3.86e+10,1.0,2503.311687506962,1.35e+05,913375.7718568814,611.2608510447742,1.026107147837341e-05,0.0,0.6643436282440545,0.30117545921671135,3.3791217731498637,0.0,1189.37,
340,6516.8386,3.86e+10,1.0,2503.311687506962,1.35e+05,913375.7718568814,611.2608510447742,1.026107147837341e-05,0.0,0.6643436282440545,0.30117545921671135,3.3791217731498637,0.0,1189.37,
341,6534.9294,3.86e+10,1.0,2503.311687506962,1.35e+05,913375.7718568814,611.2608510447742,1.026107147837341e-05,0.0,0.6643436282440545,0.30117545921671135,3.3791217731498637,0.0,1189.37,
342,6553.0398,3.86e+10,1.0,2503.311687506962,1.35e+05,913375.7718568814,611.2608510447742,1.026107147837341e-05,0.0,0.6643436282440545,0.30117545921671135,3.3791217731498637,0.0,1189.37,
343,6572.3506,3.88e+10,1.0,2505.629515768459,1.35e+05,912977.8451376389,610.6530326546279,1.0249580702048033e-05,0.0,0.6633973840000513,0.3015349642860702,3.3893965980481857,0.0,1189.37,
344,6591.8762,3.88e+10,1.0,2505.629515768459,1.35e+05,912977.8451376389,610.6530326546279,1.0249580702048033e-05,0.0,0.6633973840000513,0.3015349642860702,3.3893965980481857,0.0,1189.37,
345,6610.5777,3.88e+10,1.0,2505.629515768459,1.35e+05,912977.8451376389,610.6530326546279,1.0249580702048033e-05,0.0,0.6633973840000513,0.3015349642860702,3.3893965980481857,0.0,1189.37,
346,6627.6583,3.88e+10,1.0,2505.629515768459,1.35e+05,912977.8451376389,610.6530326546279,1.0249580702048033e-05,0.0,0.6633973840000513,0.3015349642860702,3.3893965980481857,0.0,1189.37,
347,6645.0458,3.88e+10,1.0,2505.629515768459,1.35e+05,912977.8451376389,610.6530326546279,1.0249580702048033e-05,0.0,0.6633973840000513,0.3015349642860702,3.3893965980481857,0.0,1189.37,
348,6662.5329,3.85e+10,1.0,2499.670595004278,1.35e+05,912203.4605304108,612.0656742011865,1.024397854381303e-05,0.0,0.6638574232246431,0.3008884910533467,3.381158175956398,0.0,1189.37,
349,6680.3249,3.85e+10,1.0,2499.670595004278,1.35e+05,912203.4605304108,612.0656742011865,1.024397854381303e-05,0.0,0.6638574232246431,0.3008884910533467,3.381158175956398,0.0,1189.37,
350,6698.0158,3.85e+10,1.0,2499.670595004278,1.35e+05,912203.4605304108,612.0656742011865,1.024397854381303e-05,0.0,0.6638574232246431,0.3008884910533467,3.381158175956398,0.0,1189.37,
351,6714.1877,3.85e+10,1.0,2499.670595004278,1.35e+05,912203.4605304108,612.0656742011865,1.024397854381303e-05,0.0,0.6638574232246431,0.3008884910533467,3.381158175956398,0.0,1189.37,
352,6733.0733,3.85e+10,1.0,2499.670595004278,1.35e+05,912203.4605304108,612.0656742011865,1.024397854381303e-05,0.0,0.6638574232246431,0.3008884910533467,3.381158175956398,0.0,1189.37,
353,6749.2693,3.84e+10,1.0,2496.4791745869506,1.35e+05,910587.9568591376,611.8886932604738,1.023045839006132e-05,0.0,0.6628087278354067,0.30039057008432835,3.3734909293969997,0.0,1189.37,
354,6764.2483,3.84e+10,1.0,2496.4791745869506,1.35e+05,910587.9568591376,611.8886932604738,1.023045839006132e-05,0.0,0.6628087278354067,0.30039057008432835,3.3734909293969997,0.0,1189.37,
355,6780.3396,3.84e+10,1.0,2496.4791745869506,1.35e+05,910587.9568591376,611.8886932604738,1.023045839006132e-05,0.0,0.6628087278354067,0.30039057008432835,3.3734909293969997,0.0,1189.37,
356,6796.5430,3.82e+10,1.0,2490.7006487230537,1.35e+05,908887.0428805931,612.5078874234347,1.022333909623616e-05,0.0,0.6622310182999989,0.2996403726861574,3.362355368783988,0.0,1189.37,
357,6812.1334,3.84e+10,1.0,2493.5428478847234,1.35e+05,908806.0981073467,611.4968739928638,1.0222227454149871e-05,0.0,0.6615251826946891,0.29989623466275206,3.365689541230494,0.0,1189.37,
358,6826.1045,3.84e+10,1.0,2493.5428478847234,1.35e+05,908806.0981073467,611.4968739928638,1.0222227454149871e-05,0.0,0.6615251826946891,0.29989623466275206,3.365689541230494,0.0,1189.37,
359,6842.6887,3.76e+10,1.0,2474.5337238689963,1.35e+05,901738.2314125267,611.9171608772615,1.0129251118894844e-05,0.0,0.6580505309652758,0.2973346130239453,3.3914546464158377,0.0,1189.37,
360,6858.3689,3.70e+10,1.0,2457.641474679437,1.35e+05,894441.0710554088,611.2407338054932,1.0097187692391279e-05,0.0,0.6538738455182294,0.29489187072518386,3.4249202549048348,0.0,1189.37,
361,6875.3594,3.70e+10,1.0,2457.641474679437,1.35e+05,894441.0710554088,611.2407338054932,1.0097187692391279e-05,0.0,0.6538738455182294,0.29489187072518386,3.4249202549048348,0.0,1189.37,
362,6892.4402,3.70e+10,1.0,2457.641474679437,1.35e+05,894441.0710554088,611.2407338054932,1.0097187692391279e-05,0.0,0.6538738455182294,0.29489187072518386,3.4249202549048348,0.0,1189.37,
363,6909.2199,3.70e+10,1.0,2457.641474679437,1.35e+05,894441.0710554088,611.2407338054932,1.0097187692391279e-05,0.0,0.6538738455182294,0.29489187072518386,3.4249202549048348,0.0,1189.37,
364,6926.3888,3.73e+10,1.0,2464.3529807896084,1.35e+05,897321.0274978494,611.4287968552658,1.0096340510837578e-05,0.0,0.6555144459675758,0.29584121198638313,3.4123605098272787,0.0,1189.37,
365,6944.4590,3.73e+10,1.0,2464.3529807896084,1.35e+05,897321.0274978494,611.4287968552658,1.0096340510837578e-05,0.0,0.6555144459675758,0.29584121198638313,3.4123605098272787,0.0,1189.37,
366,6958.2367,3.70e+10,1.0,2457.371253579613,1.35e+05,894470.6219523398,611.2343437302372,1.0093580717420435e-05,0.0,0.6539679397148023,0.294855773579455,3.4315072588956994,0.0,1189.37,
367,6973.7082,3.70e+10,1.0,2457.371253579613,1.35e+05,894470.6219523398,611.2343437302372,1.0093580717420435e-05,0.0,0.6539679397148023,0.294855773579455,3.4315072588956994,0.0,1189.37,
368,6989.3808,3.70e+10,1.0,2457.371253579613,1.35e+05,894470.6219523398,611.2343437302372,1.0093580717420435e-05,0.0,0.6539679397148023,0.294855773579455,3.4315072588956994,0.0,1189.37,
369,7005.7556,3.70e+10,1.0,2457.371253579613,1.35e+05,894470.6219523398,611.2343437302372,1.0093580717420435e-05,0.0,0.6539679397148023,0.294855773579455,3.4315072588956994,0.0,1189.37,
370,7020.9286,3.70e+10,1.0,2457.371253579613,1.35e+05,894470.6219523398,611.2343437302372,1.0093580717420435e-05,0.0,0.6539679397148023,0.294855773579455,3.4315072588956994,0.0,1189.37,
371,7035.4027,3.71e+10,1.0,2460.0721185841776,1.35e+05,895562.1688190852,611.2207300133928,1.0087879421306705e-05,0.0,0.6545563994510143,0.29523775382736117,3.431726879310414,0.0,1189.37,
372,7051.3805,3.71e+10,1.0,2460.0721185841776,1.35e+05,895562.1688190852,611.2207300133928,1.0087879421306705e-05,0.0,0.6545563994510143,0.29523775382736117,3.431726879310414,0.0,1189.37,
373,7065.8576,3.71e+10,1.0,2460.0721185841776,1.35e+05,895562.1688190852,611.2207300133928,1.0087879421306705e-05,0.0,0.6545563994510143,0.29523775382736117,3.431726879310414,0.0,1189.37,
374,7081.9292,3.73e+10,1.0,2467.076691213289,1.35e+05,898263.4904910764,610.7897189250725,1.0081646898055406e-05,0.0,0.655951557173448,0.2961489829719166,3.4414894335300192,0.0,1189.37,
375,7097.6146,3.73e+10,1.0,2467.076691213289,1.35e+05,898263.4904910764,610.7897189250725,1.0081646898055406e-05,0.0,0.655951557173448,0.2961489829719166,3.4414894335300192,0.0,1189.37,
376,7114.1311,3.73e+10,1.0,2467.076691213289,1.35e+05,898263.4904910764,610.7897189250725,1.0081646898055406e-05,0.0,0.655951557173448,0.2961489829719166,3.4414894335300192,0.0,1189.37,
377,7131.0204,3.70e+10,1.0,2460.8308195755294,1.35e+05,895429.7436433032,610.4676887529126,1.0060044090833171e-05,0.0,0.6542602235496962,0.2953295291665131,3.4768278165361073,0.0,1189.37,
378,7146.4200,3.70e+10,1.0,2460.8308195755294,1.35e+05,895429.7436433032,610.4676887529126,1.0060044090833171e-05,0.0,0.6542602235496962,0.2953295291665131,3.4768278165361073,0.0,1189.37,
379,7162.7244,3.70e+10,1.0,2460.8308195755294,1.35e+05,895429.7436433032,610.4676887529126,1.0060044090833171e-05,0.0,0.6542602235496962,0.2953295291665131,3.4768278165361073,0.0,1189.37,
380,7178.3196,3.71e+10,1.0,2464.5433247718875,1.35e+05,896770.8782393058,609.869460538001,1.0046050343821949e-05,0.0,0.6549105863890575,0.2957888360142749,3.504920650334778,0.0,1189.37,
