s,m,C,C
 2.2900000E+002, 8.0000004E-003, 1.7149710E+002, 1.0804221E+002
 2.3000000E+002, 8.0000004E-003, 1.7179135E+002, 1.0845912E+002
 2.3100000E+002, 8.0000004E-003, 1.7208493E+002, 1.0887534E+002
 2.3200000E+002, 8.0000004E-003, 1.7237796E+002, 1.0929086E+002
 2.3300000E+002, 8.0000004E-003, 1.7267041E+002, 1.0970568E+002
 2.3400000E+002, 8.0000004E-003, 1.7296213E+002, 1.1011980E+002
 2.3500000E+002, 8.0000004E-003, 1.7325327E+002, 1.1053324E+002
 2.3600000E+002, 8.0000004E-003, 1.7354385E+002, 1.1094598E+002
 2.3700000E+002, 8.0000004E-003, 1.7383379E+002, 1.1135802E+002
 2.3800000E+002, 8.0000004E-003, 1.7412305E+002, 1.1176937E+002
 2.3900000E+002, 8.0000004E-003, 1.7441174E+002, 1.1218002E+002
 2.4000000E+002, 8.0000004E-003, 1.7469989E+002, 1.1258998E+002
 2.4100000E+002, 8.0000004E-003, 1.7498740E+002, 1.1299924E+002
 2.4200000E+002, 8.0000004E-003, 1.7527426E+002, 1.1340780E+002
 2.4300000E+002, 8.0000004E-003, 1.7556047E+002, 1.1381567E+002
 2.4400000E+002, 8.0000004E-003, 1.7584616E+002, 1.1422283E+002
 2.4500000E+002, 8.0000004E-003, 1.7613133E+002, 1.1462930E+002
 2.4600000E+002, 8.0000004E-003, 1.7641580E+002, 1.1503507E+002
 2.4700000E+002, 8.0000004E-003, 1.7669966E+002, 1.1544015E+002
 2.4800000E+002, 8.0000004E-003, 1.7698293E+002, 1.1584452E+002
 2.4900000E+002, 8.0000004E-003, 1.7726569E+002, 1.1624821E+002
 2.5000000E+002, 8.0000004E-003, 1.7754774E+002, 1.1665120E+002
 2.5100000E+002, 8.0000004E-003, 1.7782932E+002, 1.1705348E+002
 2.5200000E+002, 8.0000004E-003, 1.7811017E+002, 1.1745508E+002
 2.5300000E+002, 8.0000004E-003, 1.7839053E+002, 1.1785597E+002
 2.5400000E+002, 8.0000004E-003, 1.7867033E+002, 1.1825616E+002
 2.5500000E+002, 8.0000004E-003, 1.7894942E+002, 1.1865567E+002
 2.5600000E+002, 8.0000004E-003, 1.7922803E+002, 1.1905447E+002
 2.5700000E+002, 8.0000004E-003, 1.7950603E+002, 1.1945259E+002
 2.5800000E+002, 8.0000004E-003, 1.7978342E+002, 1.1985001E+002
 2.5900000E+002, 8.0000004E-003, 1.8006012E+002, 1.2024672E+002
 2.6000000E+002, 8.0000004E-003, 1.8033643E+002, 1.2064275E+002
 2.6100000E+002, 8.0000004E-003, 1.8061214E+002, 1.2103807E+002
 2.6200000E+002, 8.0000004E-003, 1.8088713E+002, 1.2143271E+002
 2.6300000E+002, 8.0000004E-003, 1.8116161E+002, 1.2182665E+002
 2.6400000E+002, 8.0000004E-003, 1.8143562E+002, 1.2221990E+002
 2.6500000E+002, 8.0000004E-003, 1.8170891E+002, 1.2261246E+002
 2.6600000E+002, 8.0000004E-003, 1.8198169E+002, 1.2300431E+002
 2.6700000E+002, 8.0000004E-003, 1.8225398E+002, 1.2339548E+002
 2.6800000E+002, 8.0000004E-003, 1.8252557E+002, 1.2378595E+002
 2.6900000E+002, 8.0000004E-003, 1.8279665E+002, 1.2417573E+002
 2.7000000E+002, 8.0000004E-003, 1.8306706E+002, 1.2456481E+002
 2.7100000E+002, 8.0000004E-003, 1.8333705E+002, 1.2495320E+002
 2.7200000E+002, 8.0000004E-003, 1.8360638E+002, 1.2534090E+002
 2.7300000E+002, 8.0000004E-003, 1.8387512E+002, 1.2572791E+002
 2.7400000E+002, 8.0000004E-003, 1.8414342E+002, 1.2611422E+002
 2.7500000E+002, 8.0000004E-003, 1.8441104E+002, 1.2649985E+002
 2.7600000E+002, 8.0000004E-003, 1.8467809E+002, 1.2688479E+002
 2.7700000E+002, 8.0000004E-003, 1.8494473E+002, 1.2726904E+002
 2.7800000E+002, 8.0000004E-003, 1.8521068E+002, 1.2765260E+002
 2.7900000E+002, 8.0000004E-003, 1.8547603E+002, 1.2803546E+002
 2.8000000E+002, 8.0000004E-003, 1.8574088E+002, 1.2841765E+002
 2.8100000E+002, 8.0000004E-003, 1.8600523E+002, 1.2879913E+002
 2.8200000E+002, 8.0000004E-003, 1.8626894E+002, 1.2917995E+002
 2.8300000E+002, 8.0000004E-003, 1.8653212E+002, 1.2956006E+002
 2.8400000E+002, 8.0000004E-003, 1.8679482E+002, 1.2993947E+002
 2.8500000E+002, 8.0000004E-003, 1.8705685E+002, 1.3031821E+002
 2.8600000E+002, 8.0000004E-003, 1.8731836E+002, 1.3069626E+002
 2.8700000E+002, 8.0000004E-003, 1.8757938E+002, 1.3107362E+002
 2.8800000E+002, 8.0000004E-003, 1.8783978E+002, 1.3145032E+002
 2.8900000E+002, 8.0000004E-003, 1.8809962E+002, 1.3182631E+002
 2.9000000E+002, 8.0000004E-003, 1.8835901E+002, 1.3220163E+002
 2.9100000E+002, 8.0000004E-003, 1.8861775E+002, 1.3257625E+002
 2.9200000E+002, 8.0000004E-003, 1.8887598E+002, 1.3295020E+002
 2.9300000E+002, 8.0000004E-003, 1.8913373E+002, 1.3332347E+002
 2.9400000E+002, 8.0000004E-003, 1.8939084E+002, 1.3369606E+002
 2.9500000E+002, 8.0000004E-003, 1.8964742E+002, 1.3406796E+002
 2.9600000E+002, 8.0000004E-003, 1.8990350E+002, 1.3443919E+002
 2.9700000E+002, 8.0000004E-003, 1.9015904E+002, 1.3480974E+002
 2.9800000E+002, 8.0000004E-003, 1.9041394E+002, 1.3517960E+002
 2.9900000E+002, 8.0000004E-003, 1.9066843E+002, 1.3554877E+002
 3.0000000E+002, 8.0000004E-003, 1.9092235E+002, 1.3591727E+002
 3.0100000E+002, 8.0000004E-003, 1.9117563E+002, 1.3628510E+002
 3.0200000E+002, 8.0000004E-003, 1.9142848E+002, 1.3665225E+002
 3.0300000E+002, 8.0000004E-003, 1.9168079E+002, 1.3701872E+002
 3.0400000E+002, 8.0000004E-003, 1.9193246E+002, 1.3738451E+002
 3.0500000E+002, 8.0000004E-003, 1.9218373E+002, 1.3774963E+002
 3.0600000E+002, 8.0000004E-003, 1.9243445E+002, 1.3811407E+002
 3.0700000E+002, 8.0000004E-003, 1.9268452E+002, 1.3847784E+002
 3.0800000E+002, 8.0000004E-003, 1.9293425E+002, 1.3884094E+002
 3.0900000E+002, 8.0000004E-003, 1.9318326E+002, 1.3920335E+002
 3.1000000E+002, 8.0000004E-003, 1.9343176E+002, 1.3956511E+002
 3.1100000E+002, 8.0000004E-003, 1.9367992E+002, 1.3992618E+002
 3.1200000E+002, 8.0000004E-003, 1.9392734E+002, 1.4028659E+002
 3.1300000E+002, 8.0000004E-003, 1.9417427E+002, 1.4064633E+002
 3.1400000E+002, 8.0000004E-003, 1.9442084E+002, 1.4100539E+002
 3.1500000E+002, 8.0000004E-003, 1.9466669E+002, 1.4136377E+002
 3.1600000E+002, 8.0000004E-003, 1.9491209E+002, 1.4172150E+002
 3.1700000E+002, 8.0000004E-003, 1.9515701E+002, 1.4207855E+002
 3.1800000E+002, 8.0000004E-003, 1.9540131E+002, 1.4243494E+002
 3.1900000E+002, 8.0000004E-003, 1.9564513E+002, 1.4279066E+002
 3.2000000E+002, 8.0000004E-003, 1.9588850E+002, 1.4314572E+002
 3.2100000E+002, 8.0000004E-003, 1.9613124E+002, 1.4350011E+002
 3.2200000E+002, 8.0000004E-003, 1.9637360E+002, 1.4385384E+002
 3.2300000E+002, 8.0000004E-003, 1.9661537E+002, 1.4420688E+002
 3.2400000E+002, 8.0000004E-003, 1.9685660E+002, 1.4455928E+002
 3.2500000E+002, 8.0000004E-003, 1.9709732E+002, 1.4491100E+002
 3.2600000E+002, 8.0000004E-003, 1.9733757E+002, 1.4526207E+002
 3.2700000E+002, 8.0000004E-003, 1.9757726E+002, 1.4561249E+002
 3.2800000E+002, 8.0000004E-003, 1.9781645E+002, 1.4596222E+002
 3.2900000E+002, 8.0000004E-003, 1.9805519E+002, 1.4631131E+002
 3.3000000E+002, 8.0000004E-003, 1.9829338E+002, 1.4665973E+002
 3.3100000E+002, 8.0000004E-003, 1.9853101E+002, 1.4700749E+002
 3.3200000E+002, 8.0000004E-003, 1.9876817E+002, 1.4735460E+002
 3.3300000E+002, 8.0000004E-003, 1.9900482E+002, 1.4770105E+002
 3.3400000E+002, 8.0000004E-003, 1.9924097E+002, 1.4804684E+002
 3.3500000E+002, 8.0000004E-003, 1.9947656E+002, 1.4839198E+002
 3.3600000E+002, 8.0000004E-003, 1.9971172E+002, 1.4873645E+002
 3.3700000E+002, 8.0000004E-003, 1.9994635E+002, 1.4908028E+002
 3.3800000E+002, 8.0000004E-003, 2.0018050E+002, 1.4942343E+002
 3.3900000E+002, 8.0000004E-003, 2.0041415E+002, 1.4976595E+002
 3.4000000E+002, 8.0000004E-003, 2.0064719E+002, 1.5010780E+002
 3.4100000E+002, 8.0000004E-003, 2.0087985E+002, 1.5044902E+002
 3.4200000E+002, 8.0000004E-003, 2.0111198E+002, 1.5078958E+002
 3.4300000E+002, 8.0000004E-003, 2.0134352E+002, 1.5112949E+002
 3.4400000E+002, 8.0000004E-003, 2.0157475E+002, 1.5146873E+002
 3.4500000E+002, 8.0000004E-003, 2.0180533E+002, 1.5180733E+002
 3.4600000E+002, 8.0000004E-003, 2.0203549E+002, 1.5214528E+002
 3.4700000E+002, 8.0000004E-003, 2.0226511E+002, 1.5248259E+002
