Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,r0-n,r0-nO2,p0-rho,p1-rho,
851,31818.0187,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
852,31847.2613,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
853,31876.1987,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
854,31903.9369,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
855,31933.3857,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
856,31963.4251,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
857,31990.7540,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
858,32018.7835,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
859,32047.5287,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
860,32075.9596,1.29e+16,1.0,0.0,2505.3363127013367,531.8533364760447,1.58e+05,731246.6943495539,3674.9414558741673,0.0,1.684236942961547e-06,0.7338086749851456,0.6968630614934135,0.5929667049340666,0.6746354041485763,0.5233302493830931,1.9084462599941827,0.0,1683.0,1235.0,
