Loop,Time,r0-A,r1-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r0-Hp,r1-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r0-nO2,r1-nO2,p0-rho,p1-rho,
53,18463.4582,2.36e+12,7.31e+13,1.0,0.0,1075.9570984530105,780.355033004304,0.13174332542993375,0.5627545278846307,1.78e+05,1.91e+05,270507.759961403,136060.22063869645,18997.938625640145,100000000.0,7.061294241066485e-06,0.7244656029877294,0.5025622286115559,0.9262507204832207,0.94,0.31668322155396206,0.05596488340857089,4.691383008427751e-05,0.0003631376285180316,0.9744815094244503,1.45360955894731,0.0,0.0,1683.0,1235.0,
54,18796.9970,2.34e+12,7.27e+13,1.0,0.0,1066.4401198848386,745.3824746527978,0.13919591516165292,0.5547583063685744,1.79e+05,1.91e+05,265829.1221359372,135987.18514370502,20332.23697966826,100000000.0,6.737138640200743e-06,0.725563596172211,0.5023072947785442,0.9268212207190875,0.94,0.31495737512154437,0.06335002358871306,4.8000358126644545e-05,0.00034208026170649673,0.9717551007167287,1.4470507474749963,0.0,0.0,1683.0,1235.0,
55,19132.0348,2.32e+12,7.19e+13,1.0,0.0,1060.216820388901,741.1860868944806,0.1467358315066519,0.5332528469335462,1.79e+05,1.91e+05,261489.63548491773,138296.96449444024,21481.1389944502,100000000.0,6.386240758516909e-06,0.7272644223838538,0.5023386841847816,0.9292726123013351,0.94,0.3125635752954608,0.07684622565789113,5.275374929804027e-05,0.00032076482380015577,0.9632975520007689,1.4406841761531317,0.0,0.0,1683.0,1235.0,
56,19474.0513,2.30e+12,7.14e+13,1.0,0.0,1054.7304124267953,745.1634352691233,0.15159462741727403,0.5250021215919394,1.79e+05,1.91e+05,258767.57787129458,139202.1146268453,22433.23501100301,100000000.0,6.153333228905231e-06,0.728541810386345,0.5021477363664615,0.9295984483978841,0.94,0.3117041075323519,0.08638148816534902,5.350225710897721e-05,0.0003050168814085445,0.9594925993575594,1.4368916582513132,0.0,0.0,1683.0,1235.0,
57,19815.1027,2.28e+12,7.11e+13,1.0,0.0,1055.6987883708605,751.3216780153547,0.15163122351944563,0.5216999381707044,1.79e+05,1.91e+05,260448.90568944515,138558.18373466353,23073.21601585619,100000000.0,5.955821801992726e-06,0.7278574226092972,0.5012804588464472,0.9285095962181766,0.94,0.31248722023727415,0.09158890051436755,5.198187278857622e-05,0.0002995030248815222,0.9600851351382046,1.437518649157841,0.0,0.0,1683.0,1235.0,
58,20163.2422,2.25e+12,7.02e+13,1.0,0.0,1048.7902889517527,741.3824979396295,0.15909791785674832,0.5010246762083104,1.79e+05,1.92e+05,255779.16150831315,140527.9944388045,24465.89951041429,100000000.0,5.821497225005089e-06,0.7299771252788739,0.5007144844842017,0.9308587899312804,0.94,0.3104558337075192,0.10772066039643956,5.537943896832412e-05,0.00027316977531537313,0.9511771774564786,1.432429932837692,0.0,0.0,1683.0,1235.0,
59,20517.2602,2.24e+12,6.99e+13,1.0,0.0,1048.158273784107,746.8073222318174,0.1603524236986223,0.4943388911155797,1.79e+05,1.92e+05,255922.86324859722,140931.43657673022,24880.534796486434,100000000.0,5.741294496571174e-06,0.7300205449153023,0.5003068800009305,0.9298454561774905,0.94,0.309932896956909,0.11186231766690906,5.6447288445908865e-05,0.0002678766853940579,0.949353508954546,1.432975412013035,0.0,0.0,1683.0,1235.0,
60,20877.8002,2.23e+12,6.99e+13,1.0,0.0,1047.0065547007048,745.7635417620738,0.16191060327826579,0.4967680988176776,1.79e+05,1.92e+05,254164.47625300597,142288.82469396602,24862.050821593715,100000000.0,5.607274457586672e-06,0.7321948819466264,0.5002511937853342,0.9307389751093036,0.94,0.31000475851206827,0.11531889537767442,5.6257704752142285e-05,0.00026327727024079265,0.945596411377019,1.432747608108999,0.0,0.0,1683.0,1235.0,
61,21218.1588,2.24e+12,7.00e+13,1.0,0.0,1047.3191612464366,753.5693778081518,0.16140266878988418,0.49882652111946935,1.79e+05,1.92e+05,254624.20643230964,142018.62906614988,24669.240870544003,100000000.0,5.582412452388745e-06,0.7324727770244224,0.5001994711211304,0.930150131407728,0.94,0.3101210988326678,0.1130587691234951,5.562653506820864e-05,0.0002669601575059261,0.9462554385041744,1.4337460632337975,0.0,0.0,1683.0,1235.0,
62,21571.1057,2.22e+12,6.96e+13,1.0,0.0,1044.949287470572,756.151145047206,0.1646985684741384,0.48976964943392154,1.79e+05,1.92e+05,253116.6563585954,143369.31658827158,25178.165673625554,100000000.0,5.4567726673331745e-06,0.7339865465748655,0.4997910349424254,0.9306765810014027,0.94,0.3091992360966902,0.12215194160747432,5.751905758466576e-05,0.00025412471685458664,0.9398180784614184,1.4326950709810538,0.0,0.0,1683.0,1235.0,
