Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,r0-qIgn,r1-qIgn,r2-qIgn,p0-rho,p1-rho,
138,34472.8660,4.11e+12,3.59e+13,1.74e+13,1.0,0.0,2398.5902380940543,3609.443386558318,0.0962733002459566,0.4328726029396991,1.38e+05,1.36e+05,1.41e+05,201343.93479668855,446919.01522550493,819987.139498106,20207.811860917445,100000000.0,3.922443224936159e-06,0.42414701831606794,0.43544373904094924,0.4792456751558627,0.7503922731867134,0.94,0.5976234172251638,0.1242895648866244,5.295619865631424e-05,0.0002497316712916127,2.4645381801329886,1.58971772307695,6.784449747075878,0.0,0.0,0.0,21.232218921518463,18.67848925545065,19.028992684992573,1683.0,1235.0,
139,34715.8980,4.12e+12,3.57e+13,1.74e+13,1.0,0.0,2402.2586283098053,3613.7184576750806,0.09630368496110689,0.43261428638868227,1.38e+05,1.36e+05,1.41e+05,201141.0904541696,446799.3967774863,820706.5049112214,20190.69680156462,100000000.0,3.910963323200174e-06,0.4242221340677236,0.43543942480583564,0.47875960564413633,0.7515780594882147,0.94,0.5985970649186043,0.12434691734772299,5.285531522110399e-05,0.00024939109522552946,2.464973449783505,1.58562448330568,6.781586882688876,0.0,0.0,0.0,21.231807998375746,18.67243200191514,19.028315464121945,1683.0,1235.0,
140,34949.4580,4.12e+12,3.51e+13,1.75e+13,1.0,0.0,2408.117695638989,3630.4359329508825,0.09631977475256631,0.43092609447377894,1.37e+05,1.36e+05,1.41e+05,200885.73966603877,446630.2575325938,822681.3592938478,20187.934795452173,100000000.0,3.906623843408644e-06,0.4233995173694769,0.4354314549544802,0.4797942561430526,0.7524886376095317,0.94,0.6001656993250409,0.12441566387854457,5.2731956781252506e-05,0.00024939234441982434,2.4710325555655652,1.5827116517910058,6.783329050956798,0.0,0.0,0.0,21.24317726753911,18.65486454787385,19.009948855700138,1683.0,1235.0,
141,35169.0330,4.12e+12,3.52e+13,1.75e+13,1.0,0.0,2408.748364801611,3625.5545227620805,0.09629272519829332,0.4311658780791594,1.37e+05,1.36e+05,1.41e+05,200926.48602433573,446661.5517392041,822280.739491404,20167.858578355306,100000000.0,3.898987947131258e-06,0.42386773791010657,0.43543424667545816,0.4795879448866482,0.7531139163359546,0.94,0.6003227034485816,0.12438783151155738,5.270583114638001e-05,0.0002490855991177448,2.470426599957179,1.5797809077857117,6.774220715109571,0.0,0.0,0.0,21.239985847828464,18.655182406722496,19.01274532692196,1683.0,1235.0,
142,35389.0850,4.12e+12,3.49e+13,1.75e+13,1.0,0.0,2412.4276805166246,3636.9022789885967,0.09618738030140032,0.4296679831965131,1.37e+05,1.36e+05,1.41e+05,200893.27602123911,446397.4295671851,822751.3116200322,20174.63858793727,100000000.0,3.892908942560783e-06,0.4232500077618277,0.4354267530130649,0.4802292971367431,0.7539346727519218,0.94,0.6013620742140817,0.12452242123114743,5.2476152673875885e-05,0.00024837071138534585,2.470643508918513,1.5738089324695714,6.77792206174446,0.0,0.0,0.0,21.24845894272709,18.641444521621967,19.007875419348707,1683.0,1235.0,
143,35628.0400,4.12e+12,3.47e+13,1.75e+13,1.0,0.0,2415.019094895093,3643.2866575436697,0.09623127135629335,0.42941406158074147,1.37e+05,1.36e+05,1.41e+05,200827.68126386948,446222.6396518241,823486.9171780552,20163.483584001144,100000000.0,3.888970259075358e-06,0.42317308632335915,0.4354219985444176,0.48029140460855935,0.7546927795350089,0.94,0.6020284233008454,0.12458221256213595,5.2430662491398536e-05,0.0002479868484482962,2.4723873154115736,1.5709157194017078,6.772340720074456,0.0,0.0,0.0,21.252902924491504,18.636555181197863,18.997483015108266,1683.0,1235.0,
144,35843.6933,4.12e+12,3.41e+13,1.76e+13,1.0,0.0,2421.86809035399,3657.98612338522,0.09616123577073295,0.42763871166543105,1.37e+05,1.36e+05,1.41e+05,200613.15987992752,445851.90384279005,824600.3883380443,20142.56239088821,100000000.0,3.883775181810523e-06,0.42288752415684316,0.435407891189766,0.4808223175940973,0.7565139797237221,0.94,0.6038939860664776,0.12461481251072326,5.212562604946522e-05,0.0002469591778431733,2.473954183881209,1.5599373358200521,6.766124277317192,0.0,0.0,0.0,21.262007265513677,18.61854457159272,18.987643441721055,1683.0,1235.0,
145,36044.0063,4.14e+12,3.36e+13,1.76e+13,1.0,0.0,2431.7484294935794,3676.331937502544,0.09618181017251992,0.425907205700092,1.37e+05,1.36e+05,1.41e+05,200350.44710776134,445337.47759114346,826780.2531033566,20137.327610041917,100000000.0,3.876249599179487e-06,0.4225982680966211,0.4353918167055537,0.4812210579958678,0.7595137194094759,0.94,0.6064309097785694,0.12489192811218758,5.194908588323779e-05,0.00024549845624941284,2.4772330758925984,1.5499167692421838,6.7568807909388084,0.0,0.0,0.0,21.268238512464947,18.59912881760217,18.95849424748147,1683.0,1235.0,
146,36252.0115,4.14e+12,3.32e+13,1.77e+13,1.0,0.0,2438.616031618024,3683.682146485123,0.096283327323749,0.4252452301892437,1.37e+05,1.36e+05,1.41e+05,200013.88177578436,444829.78469326685,828145.9966306286,20088.62064187829,100000000.0,3.874159842424318e-06,0.4228707496299396,0.4353847474949796,0.48066066233756827,0.7625808938321246,0.94,0.6083043452586328,0.12492197304345456,5.163647429692348e-05,0.00024426303769086756,2.4764057709078626,1.5394091741994722,6.732265910103889,0.0,0.0,0.0,21.26990580863511,18.58944652912011,18.960343070073105,1683.0,1235.0,
147,36503.6216,4.14e+12,3.32e+13,1.77e+13,1.0,0.0,2438.616031618024,3683.682146485123,0.096283327323749,0.4252452301892437,1.37e+05,1.36e+05,1.41e+05,200013.88177578436,444829.78469326685,828145.9966306286,20088.62064187829,100000000.0,3.874159842424318e-06,0.4228707496299396,0.4353847474949796,0.48066066233756827,0.7625808938321246,0.94,0.6083043452586328,0.12492197304345456,5.163647429692348e-05,0.00024426303769086756,2.4764057709078626,1.5394091741994722,6.732265910103889,0.0,0.0,0.0,21.26990580863511,18.58944652912011,18.960343070073105,1683.0,1235.0,
148,36766.5819,4.14e+12,3.30e+13,1.77e+13,1.0,0.0,2441.491118476142,3693.7513969776546,0.09621868170265557,0.42409427835251706,1.37e+05,1.36e+05,1.40e+05,200087.65628799633,444526.00601726386,828669.3029773026,20094.694192547748,100000000.0,3.873544965756365e-06,0.4224767060459162,0.43537401374075346,0.4815087789834931,0.7631735652289827,0.94,0.6090807922351859,0.12502518159537168,5.150083900817902e-05,0.0002433133092979419,2.477596411024119,1.5340635672341678,6.729151093934244,0.0,0.0,0.0,21.27905043446672,18.577857748737262,18.943473581442177,1683.0,1235.0,
149,37010.0202,4.13e+12,3.34e+13,1.77e+13,1.0,0.0,2435.023240337425,3678.8638783999704,0.09630181833282597,0.4256164020290776,1.37e+05,1.36e+05,1.41e+05,200189.96939534915,445023.76246021077,827357.4654974925,20097.57611384937,100000000.0,3.872418680302486e-06,0.4227805359773512,0.43539193550852545,0.48073366329435707,0.7612875343020613,0.94,0.6073761807050264,0.12485485253270495,5.174811881824708e-05,0.0002447420591641601,2.4764814716421304,1.5438461649715427,6.733280397468663,0.0,0.0,0.0,21.26903708406197,18.594713487652534,18.963139877021113,1683.0,1235.0,
150,37225.1938,4.13e+12,3.34e+13,1.77e+13,1.0,0.0,2435.8990593298618,3674.3501604001676,0.09634499433432253,0.425617928916223,1.37e+05,1.36e+05,1.41e+05,200151.61834967637,444946.5841124507,827228.5377194004,20065.357689359873,100000000.0,3.869942594580386e-06,0.4229637628140265,0.4353992799543588,0.48019654892328745,0.7620814169024546,0.94,0.6076667462779795,0.1247850115516484,5.1653223825777236e-05,0.00024445678297096583,2.4760252343078113,1.541813297522785,6.717358990955688,0.0,0.0,0.0,21.26756727453317,18.59317497749865,18.972510932261162,1683.0,1235.0,
151,37398.8860,4.10e+12,3.36e+13,1.78e+13,1.0,0.0,2432.0077832790294,3651.9167034280704,0.09683641841603509,0.42868789525369155,1.37e+05,1.36e+05,1.41e+05,199396.26737471102,444869.9867529444,825266.0574830094,19983.747995299127,100000000.0,3.8622062938404565e-06,0.42500601008741246,0.4354112774285632,0.47575649070501314,0.7623034164991502,0.94,0.6067267401779625,0.12389085199105233,5.173225795814223e-05,0.00024515905251331217,2.4696003661286725,1.5440768389606654,6.679139942737785,0.0,0.0,0.0,21.249505853287708,18.613794301189692,19.02643403435321,1683.0,1235.0,
152,37570.9290,4.07e+12,3.33e+13,1.80e+13,1.0,0.0,2433.92237420146,3636.504221336422,0.09738057372019158,0.43027209614466655,1.37e+05,1.37e+05,1.41e+05,198553.26150277525,444457.43066476623,824758.5689786038,19845.15109148727,100000000.0,3.849991270859528e-06,0.42645206099648203,0.4354239115348343,0.4719617420242257,0.7645889906076225,0.94,0.6074716041199273,0.1230168197072786,5.1532920201381674e-05,0.0002449680160200506,2.466519448245263,1.5394217548125344,6.616700542951726,0.0,0.0,0.0,21.240222248098277,18.61227490849482,19.07070271147923,1683.0,1235.0,
153,37768.9510,4.02e+12,3.34e+13,1.81e+13,1.0,0.0,2429.959905686839,3594.9623369782466,0.09833064054787168,0.43463224771745695,1.37e+05,1.37e+05,1.41e+05,197309.5845790977,444486.99371796346,822209.955873243,19672.43040969546,100000000.0,3.7837634759056377e-06,0.42932249854678495,0.4354597989018034,0.4653789105058836,0.7659743268941994,0.94,0.6066402235252168,0.12163272984807519,5.169760934233423e-05,0.0002459996317980238,2.460711884947762,1.5454268812741394,6.521371420186915,0.0,0.0,0.0,21.210289355075606,18.64112362653413,19.15893970097762,1683.0,1235.0,
154,38032.2280,4.02e+12,3.30e+13,1.82e+13,1.0,0.0,2434.1695486464523,3601.678608285661,0.09844035937890752,0.43405669809911673,1.37e+05,1.37e+05,1.41e+05,197016.28691287118,444276.29134870996,822847.146574932,19640.36820369626,100000000.0,3.7785205909338795e-06,0.429557792498367,0.4354542828224729,0.4647578075320361,0.7669986969430567,0.94,0.6077568205078576,0.12148310231475715,5.161774745286259e-05,0.00024562170431769413,2.46378134982161,1.5402926878453889,6.509498235900191,0.0,0.0,0.0,21.21539441837728,18.62964430181394,19.14777286563875,1683.0,1235.0,
155,38325.3280,4.02e+12,3.28e+13,1.82e+13,1.0,0.0,2437.9034538739115,3603.4731888561555,0.09852380245621864,0.43412091321533053,1.37e+05,1.37e+05,1.41e+05,196686.1215766489,443967.72468304157,823728.0393015998,19624.684143956292,100000000.0,3.7739998064609106e-06,0.4299003624537827,0.435451353369282,0.4640212832391444,0.7684785492224653,0.94,0.608684316006735,0.12130085174446548,5.1602338243162196e-05,0.0002451623408075695,2.4639186572775165,1.5376267984931802,6.500291295470074,0.0,0.0,0.0,21.21280427807868,18.62888124586761,19.148054977427407,1683.0,1235.0,
156,38621.5830,4.01e+12,3.29e+13,1.82e+13,1.0,0.0,2434.1207803943353,3595.502401842654,0.09871345542931809,0.43519190392178897,1.37e+05,1.37e+05,1.41e+05,196491.79446406194,444076.43309666065,822835.0974934134,19597.068126519393,100000000.0,3.773775258794428e-06,0.43060327463896086,0.4354486294176865,0.46290479390395534,0.7676058545591218,0.94,0.6077180958107904,0.12086672574345059,5.172509474551896e-05,0.00024590359995939717,2.4611227915395677,1.5402248208507219,6.4896742660887075,0.0,0.0,0.0,21.205326522985942,18.637386673612564,19.163041311812158,1683.0,1235.0,
157,38911.4350,4.01e+12,3.29e+13,1.82e+13,1.0,0.0,2434.1207803943353,3595.502401842654,0.09871345542931809,0.43519190392178897,1.37e+05,1.37e+05,1.41e+05,196491.79446406194,444076.43309666065,822835.0974934134,19597.068126519393,100000000.0,3.773775258794428e-06,0.43060327463896086,0.4354486294176865,0.46290479390395534,0.7676058545591218,0.94,0.6077180958107904,0.12086672574345059,5.172509474551896e-05,0.00024590359995939717,2.4611227915395677,1.5402248208507219,6.4896742660887075,0.0,0.0,0.0,21.205326522985942,18.637386673612564,19.163041311812158,1683.0,1235.0,
158,39209.7790,4.01e+12,3.29e+13,1.82e+13,1.0,0.0,2433.271417901907,3603.434334694801,0.09855128735306008,0.4344124865799627,1.37e+05,1.37e+05,1.41e+05,196752.21611676464,444285.0555841946,822651.5495647332,19635.781565080157,100000000.0,3.77201614819213e-06,0.42985240742521214,0.43544650787849815,0.4641146359189563,0.7662543672605928,0.94,0.6074899574224826,0.12113811119099677,5.17349865254739e-05,0.0002461868724073365,2.4639367723954466,1.5414389071816972,6.509872331876529,0.0,0.0,0.0,21.213353864495115,18.63298172850765,19.147861654397744,1683.0,1235.0,
159,39508.8170,4.01e+12,3.29e+13,1.82e+13,1.0,0.0,2433.271417901907,3603.434334694801,0.09855128735306008,0.4344124865799627,1.37e+05,1.37e+05,1.41e+05,196752.21611676464,444285.0555841946,822651.5495647332,19635.781565080157,100000000.0,3.77201614819213e-06,0.42985240742521214,0.43544650787849815,0.4641146359189563,0.7662543672605928,0.94,0.6074899574224826,0.12113811119099677,5.17349865254739e-05,0.0002461868724073365,2.4639367723954466,1.5414389071816972,6.509872331876529,0.0,0.0,0.0,21.213353864495115,18.63298172850765,19.147861654397744,1683.0,1235.0,
160,39808.6120,4.01e+12,3.29e+13,1.82e+13,1.0,0.0,2433.271417901907,3603.434334694801,0.09855128735306008,0.4344124865799627,1.37e+05,1.37e+05,1.41e+05,196752.21611676464,444285.0555841946,822651.5495647332,19635.781565080157,100000000.0,3.77201614819213e-06,0.42985240742521214,0.43544650787849815,0.4641146359189563,0.7662543672605928,0.94,0.6074899574224826,0.12113811119099677,5.17349865254739e-05,0.0002461868724073365,2.4639367723954466,1.5414389071816972,6.509872331876529,0.0,0.0,0.0,21.213353864495115,18.63298172850765,19.147861654397744,1683.0,1235.0,
161,40085.8640,4.01e+12,3.29e+13,1.82e+13,1.0,0.0,2433.271417901907,3603.434334694801,0.09855128735306008,0.4344124865799627,1.37e+05,1.37e+05,1.41e+05,196752.21611676464,444285.0555841946,822651.5495647332,19635.781565080157,100000000.0,3.77201614819213e-06,0.42985240742521214,0.43544650787849815,0.4641146359189563,0.7662543672605928,0.94,0.6074899574224826,0.12113811119099677,5.17349865254739e-05,0.0002461868724073365,2.4639367723954466,1.5414389071816972,6.509872331876529,0.0,0.0,0.0,21.213353864495115,18.63298172850765,19.147861654397744,1683.0,1235.0,
162,40346.8530,4.02e+12,3.25e+13,1.82e+13,1.0,0.0,2438.612745402079,3617.166900977346,0.09841237133943254,0.43274407493703615,1.37e+05,1.37e+05,1.41e+05,196751.48494683765,443915.5040266708,823948.646601302,19656.682648242942,100000000.0,3.766499928204782e-06,0.42920353716208626,0.43542857157226733,0.46559709081990275,0.7675791775196201,0.94,0.6088918525578657,0.12141305419725013,5.1549210999803964e-05,0.0002449747965636627,2.4657849922298087,1.5353775202306243,6.514387071716021,0.0,0.0,0.0,21.2238167380004,18.616498971558755,19.12567083335842,1683.0,1235.0,
163,40580.2380,4.02e+12,3.25e+13,1.82e+13,1.0,0.0,2437.5768716052344,3616.9985834013205,0.09839733044787283,0.43268444790082694,1.37e+05,1.37e+05,1.41e+05,196608.04521694905,443901.2717332145,823350.2349714331,19664.65435678372,100000000.0,3.7605373204651576e-06,0.42935541767484553,0.4354284987099386,0.46509622624005625,0.7668835745168939,0.94,0.6086322634068404,0.12127150033352785,5.153762825525169e-05,0.000245153771156825,2.4656251758605716,1.536516449843449,6.519106774575096,0.0,0.0,0.0,21.22644715148126,18.617936913314466,19.131869824489247,1683.0,1235.0,
164,40802.7300,4.02e+12,3.20e+13,1.82e+13,1.0,0.0,2440.187421181983,3626.345972667852,0.09861831134718854,0.43222948099885905,1.36e+05,1.36e+05,1.40e+05,196140.6868066205,443582.23779759626,823346.456643072,19662.71102822746,100000000.0,3.7575300251720536e-06,0.42939004658435004,0.43540811133417967,0.46457563328006846,0.766735120692629,0.94,0.6092931101269652,0.12097164048124924,5.165034574403106e-05,0.0002447120918555461,2.469216206749379,1.5358469146048814,6.506917261492979,0.0,0.0,0.0,21.234500713711416,18.605690326254766,19.11218149315959,1683.0,1235.0,
165,41044.2820,4.01e+12,3.20e+13,1.83e+13,1.0,0.0,2441.9822711096967,3618.948331343557,0.09880625275116928,0.4331011249014183,1.36e+05,1.37e+05,1.40e+05,195845.71376129365,443428.76309728157,823420.2248231724,19602.39640274102,100000000.0,3.7530102011678548e-06,0.4303827869566735,0.4354145010813806,0.46272200294063787,0.7684413935694904,0.94,0.6097712046070207,0.12072785083699751,5.157173268329584e-05,0.0002445438932441596,2.4665423157720463,1.5316682439234144,6.484043025693973,0.0,0.0,0.0,21.224456291700594,18.61022886481006,19.12965158021911,1683.0,1235.0,
166,41289.2420,4.00e+12,3.20e+13,1.83e+13,1.0,0.0,2437.588019190527,3610.623319309605,0.0988654260406463,0.43424594930422167,1.36e+05,1.37e+05,1.40e+05,195629.38434910224,443542.3618017701,821796.0464915714,19606.60573487514,100000000.0,3.7474731807190626e-06,0.43084868590110914,0.4354101709879606,0.4614984141506229,0.7665961596497493,0.94,0.6086149022124641,0.12031798572764942,5.174393771599124e-05,0.0002451563975128247,2.4644198732436804,1.5369433428454133,6.489405088283173,0.0,0.0,0.0,21.22257711666593,18.617026280962165,19.14567269632647,1683.0,1235.0,
167,41537.4730,4.00e+12,3.17e+13,1.84e+13,1.0,0.0,2442.3513193502627,3617.169182888503,0.0990025608422276,0.4337184477532209,1.36e+05,1.37e+05,1.40e+05,195122.24033106968,443097.42318429495,822292.5451142624,19575.126363335003,100000000.0,3.74306716596942e-06,0.4314135061234724,0.43539936553614333,0.4602797721456875,0.7683978947684929,0.94,0.6098790857595376,0.12009386057733076,5.1569536086552456e-05,0.0002443879865277216,2.4631666651256126,1.5291504927875823,6.47485868806522,0.0,0.0,0.0,21.223590859456237,18.609307105699617,19.145758105960972,1683.0,1235.0,
168,41776.4660,3.99e+12,3.18e+13,1.84e+13,1.0,0.0,2439.690527489409,3615.7617996461495,0.09897118891842803,0.43411820518545136,1.36e+05,1.37e+05,1.40e+05,195020.06504138914,442790.60098092526,820694.2846297617,19587.233447422564,100000000.0,3.7342995687593524e-06,0.4317194876405464,0.435385166574368,0.4596134180266738,0.7675757188675582,0.94,0.6091963554880504,0.1198910094395404,5.155200674093106e-05,0.0002438973084057858,2.457330328758064,1.5286635118354805,6.480721763189274,0.0,0.0,0.0,21.225793439304972,18.60854533597197,19.154235543063898,1683.0,1235.0,
169,42008.9490,3.97e+12,3.16e+13,1.85e+13,1.0,0.0,2441.2852138525072,3603.1627435311575,0.09925580818019122,0.43552465133728346,1.36e+05,1.37e+05,1.40e+05,194363.1386714569,442712.57223636913,820028.1793045809,19491.917703265455,100000000.0,3.728847308383168e-06,0.4331795622268916,0.43539907505558023,0.456384121807332,0.7687427457395418,0.94,0.6096402786537773,0.11918283828574376,5.149010370962133e-05,0.00024401820471079598,2.4549571947602282,1.5241202174367219,6.449712259378888,0.0,0.0,0.0,21.21509781088626,18.61239800766199,19.18773369826058,1683.0,1235.0,
170,42235.6730,3.95e+12,3.16e+13,1.86e+13,1.0,0.0,2438.856240369833,3591.2388398282915,0.09960419734943476,0.43709337331122583,1.36e+05,1.37e+05,1.40e+05,193746.89667156566,442290.87565743463,818624.5450209847,19440.047211531266,100000000.0,3.718780196796175e-06,0.43459846621774173,0.43539953635584305,0.4533672994984089,0.7688032143887211,0.94,0.6090340822971829,0.11840893437432892,5.1530265049608634e-05,0.00024392623024047333,2.4489592298147453,1.5243195905281617,6.422832615806459,0.0,0.0,0.0,21.20677393558789,18.617116804002325,19.212095482849996,1683.0,1235.0,
171,42455.5560,3.91e+12,3.19e+13,1.87e+13,1.0,0.0,2432.3751306637146,3557.272564340339,0.10016491688374446,0.44114823395335623,1.36e+05,1.37e+05,1.40e+05,192824.68741371128,442076.67645426374,816136.6137853082,19322.776566034052,100000000.0,3.707904303562217e-06,0.4373869613515337,0.43542400615443033,0.4478648472340435,0.7688797195281154,0.94,0.6073826974617271,0.11709298150309813,5.166703086084151e-05,0.00024476936382937807,2.4388609615816192,1.528864077818704,6.374819079279621,0.0,0.0,0.0,21.182965092638927,18.644773248258808,19.279784653789484,1683.0,1235.0,
172,42690.0540,3.90e+12,3.18e+13,1.88e+13,1.0,0.0,2433.963020123834,3550.3644215622853,0.1004732186182685,0.44218258058407434,1.36e+05,1.37e+05,1.40e+05,192195.082852601,441590.64585768397,816129.2962872006,19277.372283209013,100000000.0,3.6944063445727813e-06,0.43864571000901886,0.4354130247681913,0.44550784392559206,0.7705836505944097,0.94,0.607791533105223,0.1165833012111248,5.165736262178947e-05,0.0002442712823062503,2.4340878155708046,1.5261535746303005,6.350110699466207,0.0,0.0,0.0,21.172880671246016,18.644817120562323,19.294595311558933,1683.0,1235.0,
173,42926.1750,3.87e+12,3.22e+13,1.90e+13,1.0,0.0,2429.2710281744094,3524.683419798218,0.10085494862753766,0.4451654946172361,1.36e+05,1.37e+05,1.41e+05,191285.09531042865,441108.3636206195,814019.6030413795,19202.557495032583,100000000.0,3.688221818251358e-06,0.44124110164758085,0.4354323006170588,0.44042937252955905,0.7714427963168089,0.94,0.606637027695819,0.11552434877942303,5.15836357353306e-05,0.0002444690790114567,2.4208418234018145,1.525959260266029,6.3176318477836695,0.0,0.0,0.0,21.15261881134774,18.670692825390482,19.364476686365265,1683.0,1235.0,
174,43175.8680,3.83e+12,3.24e+13,1.91e+13,1.0,0.0,2425.7732384391566,3490.2384332257357,0.10157934889104873,0.4491831337631793,1.36e+05,1.37e+05,1.41e+05,190134.5768368774,440736.50241428765,812511.979739499,19071.766211552836,100000000.0,3.676814736781159e-06,0.4442297305730846,0.43545788129543417,0.4345402397364373,0.7729270115232142,0.94,0.6057381196796159,0.1141958447280881,5.173379950745651e-05,0.0002449359714756147,2.410499744976269,1.529592942815475,6.25658049252762,0.0,0.0,0.0,21.123158789224433,18.69249868902861,19.42808449814234,1683.0,1235.0,
175,43427.4750,3.81e+12,3.25e+13,1.92e+13,1.0,0.0,2424.341864729577,3476.1299828946935,0.10189501372190893,0.4508347015887909,1.36e+05,1.37e+05,1.41e+05,189493.2992933367,440331.0819889233,811593.5054088586,19017.000574094447,100000000.0,3.6712418336269294e-06,0.445744759895524,0.43546996056805853,0.4314940633626087,0.7737734853404126,0.94,0.6054046863565946,0.11351349513076182,5.171892239509556e-05,0.0002447576180971936,2.4044640419485477,1.5296150114460563,6.227856814857118,0.0,0.0,0.0,21.112964775531132,18.701409910636766,19.460553406419248,1683.0,1235.0,
176,43689.3520,3.81e+12,3.27e+13,1.93e+13,1.0,0.0,2422.220085414051,3469.1754294255315,0.10193935924608441,0.4516207081323268,1.36e+05,1.37e+05,1.41e+05,189361.82863563753,440213.09453330375,811039.537981408,19020.392287119837,100000000.0,3.6667554757426816e-06,0.44617315342534536,0.43545969105142374,0.43090276363442315,0.7737682809700039,0.94,0.6048467514654077,0.11332895873164414,5.176595648811274e-05,0.00024479536750637545,2.400091609357701,1.531387509340004,6.228575037487047,0.0,0.0,0.0,21.106564971052787,18.708925114701806,19.4739374870189,1683.0,1235.0,
177,43938.5140,3.80e+12,3.29e+13,1.93e+13,1.0,0.0,2420.3465951996577,3455.6716348166724,0.10231369284300462,0.45320748450099724,1.36e+05,1.37e+05,1.41e+05,188939.9367096976,439746.66282255715,810970.5450450816,18988.91240609799,100000000.0,3.6595863212918057e-06,0.44726645440018165,0.43548344622850244,0.42849977016148755,0.7750827946800032,0.94,0.6043729168780897,0.11292858639810369,5.179191084750584e-05,0.00024446617717879327,2.3927663415567775,1.5340819607740637,6.1986741976055955,0.0,0.0,0.0,21.092325945264328,18.720892716463418,19.49727095036835,1683.0,1235.0,
178,44163.4740,3.77e+12,3.32e+13,1.95e+13,1.0,0.0,2417.05878274815,3435.1314429916656,0.10268971459636363,0.4559852387950621,1.37e+05,1.38e+05,1.41e+05,188043.7869889533,439265.77866297145,810038.0297093383,18931.418441011603,100000000.0,3.6480050960917653e-06,0.44936258517355576,0.43547749094989485,0.4248464280216648,0.7760066556579023,0.94,0.6035285908611514,0.1119918897229982,5.186505391722289e-05,0.00024476685551831124,2.3827976397576136,1.5367623910243782,6.17787045962999,0.0,0.0,0.0,21.074383610146477,18.736650428993535,19.54352742283547,1683.0,1235.0,
179,44380.7590,3.75e+12,3.33e+13,1.96e+13,1.0,0.0,2415.292018388008,3418.4807811291657,0.10297736069606025,0.4577004224686055,1.37e+05,1.38e+05,1.41e+05,187242.16057151984,438684.93889545015,809376.187020147,18892.46153190247,100000000.0,3.635724768701578e-06,0.4510208101074616,0.4354787723588537,0.42180312186075225,0.777307904235913,0.94,0.6031098798373615,0.1112433358815339,5.181129895356612e-05,0.0002444250619433936,2.3726957531260497,1.5370259405830258,6.156690845255958,0.0,0.0,0.0,21.05947653995009,18.74720207698163,19.58510660162117,1683.0,1235.0,
180,44605.9470,3.74e+12,3.35e+13,1.96e+13,1.0,0.0,2414.1203702166663,3418.366509803461,0.10294814006830888,0.45788556206275055,1.37e+05,1.38e+05,1.41e+05,186958.86998916138,438297.07050745597,808494.7381860774,18919.99572411933,100000000.0,3.6235090801827673e-06,0.45158107632128863,0.4354686731714233,0.4211213291020568,0.7775014558559739,0.94,0.602855878298812,0.11114140020488761,5.165623740109749e-05,0.00024403061310051204,2.3658580102701445,1.5356818559801244,6.16561569012373,0.0,0.0,0.0,21.05996896710405,18.748011094586673,19.60503219483043,1683.0,1235.0,
181,44830.5190,3.70e+12,3.43e+13,1.99e+13,1.0,0.0,2406.1469870675473,3376.7106761747896,0.10352989465914467,0.46283579966528465,1.37e+05,1.38e+05,1.41e+05,185496.2255869704,437054.09644073877,806232.1980720295,18868.530577060905,100000000.0,3.620719947169802e-06,0.4553258230644635,0.43547758270771475,0.4144519249305981,0.7798402674719198,0.94,0.6008720548587287,0.10976498608370176,5.1570026580890276e-05,0.00024348302174527703,2.3381920596429975,1.54027373640055,6.132932694537953,0.0,0.0,0.0,21.02292658404346,18.781859903028312,19.706692292322572,1683.0,1235.0,
182,45044.2540,3.70e+12,3.42e+13,1.99e+13,1.0,0.0,2405.4751580268667,3389.9345212281282,0.10321839423545381,0.461310685749623,1.37e+05,1.38e+05,1.41e+05,185893.74182032718,437234.90549839666,805350.2007535305,18933.265103118174,100000000.0,3.6071410469373434e-06,0.4545717551299294,0.43545015616721117,0.4163927565466736,0.7780504268343065,0.94,0.6006991873197818,0.11016268909902668,5.153840162084466e-05,0.00024348300694947833,2.3442849282176343,1.5396809519772559,6.161889578804154,0.0,0.0,0.0,21.042187374993013,18.769451123692363,19.679993293463212,1683.0,1235.0,
183,45271.5370,3.69e+12,3.44e+13,1.99e+13,1.0,0.0,2402.761383869959,3388.4890966906505,0.10312302888903951,0.4615472347205666,1.37e+05,1.38e+05,1.41e+05,185768.36804300756,436878.1112210942,804986.6134975383,18955.84993921232,100000000.0,3.5988567743605896e-06,0.4545726186866339,0.4354319665116181,0.4165751703894337,0.7776079483215546,0.94,0.600019677205627,0.10988025333908155,5.1524904261696016e-05,0.00024327346269393976,2.335876773118693,1.5403167034670102,6.179710045155073,0.0,0.0,0.0,21.03865983915288,18.767082306331893,19.69200629567154,1683.0,1235.0,
