Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,p0-rho,p1-rho,
87,5904.0285,1.38e+12,1.0,0.0,3852.136800392419,469.9460094903054,0.18063745885543536,0.43236472914074725,1.27e+05,189749.47504867034,33768.43614589786,100000000.0,2.068407556031329e-06,0.7338086749851456,0.9674751337030688,0.94,1.0651757680777125,0.02466249744479241,1.4402430944482062e-05,0.00027501309806716545,2.1003087704132,0.0,1683.0,1235.0,
88,5973.1756,1.34e+12,1.0,0.0,3888.4895854669767,493.6476246909549,0.18010149480270787,0.4542974604968728,1.26e+05,190862.42255850742,32926.9673086846,100000000.0,2.050129641192144e-06,0.7338086749851456,0.9753645868054093,0.94,1.0779863331269257,0.02573695813313097,1.682101354296449e-05,0.00027846383202348625,2.071269583927556,0.0,1683.0,1235.0,
89,6043.4217,1.32e+12,1.0,0.0,3894.727809140144,515.094127732668,0.1799270483527156,0.45323290238721964,1.26e+05,191981.17022296763,32475.733796247383,100000000.0,2.0240513127725426e-06,0.7338086749851456,0.9746383489152204,0.94,1.079473081889212,0.025306916723912797,2.0183854892144962e-05,0.0002846166843863103,2.063760024270957,0.0,1683.0,1235.0,
90,6110.8552,1.28e+12,1.0,0.0,3919.539202894419,531.6627113896996,0.18043895752948963,0.4686593699842841,1.26e+05,192439.49948727974,32033.33119337556,100000000.0,1.998653446125315e-06,0.7338086749851456,0.9783280571749324,0.94,1.0854919684893691,0.026725772896873418,2.514263447259645e-05,0.000286960984630984,2.0558655658432565,0.0,1683.0,1235.0,
91,6181.9002,1.27e+12,1.0,0.0,3930.0787436817727,534.5159513924698,0.17987018165413787,0.4613125405499625,1.26e+05,193102.73364829295,31731.63438492859,100000000.0,1.9782707929597604e-06,0.7338086749851456,0.981514953250465,0.94,1.090320047475295,0.025527633390098586,2.6428473907352446e-05,0.00028956789636091563,2.049930062843335,0.0,1683.0,1235.0,
92,6254.4412,1.22e+12,1.0,0.0,3962.949489149121,553.4866661115773,0.18001500559117828,0.47374687722215886,1.26e+05,194918.69182002425,30485.008070228527,100000000.0,1.9462724437263693e-06,0.7338086749851456,0.9855490746144482,0.94,1.1004244799628484,0.026917572149071922,3.292998614392574e-05,0.0002942620050202972,2.0395739273420475,0.0,1683.0,1235.0,
93,6326.8967,1.21e+12,1.0,0.0,3984.9249576636953,565.9653325011901,0.17923445587974762,0.4848795649841806,1.26e+05,195801.7106389773,31471.46114968552,100000000.0,1.926779276805666e-06,0.7338086749851456,0.995397427355027,0.94,1.109487796341069,0.026223215506933444,3.826575017874397e-05,0.0002999486778172452,2.0227904773097194,0.0,1683.0,1235.0,
94,6398.3294,1.18e+12,1.0,0.0,4002.408250248706,553.6826596056651,0.17995520259594924,0.48575952427061186,1.26e+05,197150.72253120353,31057.108260401943,100000000.0,1.90460107296853e-06,0.7338086749851456,0.9998716900452509,0.94,1.1158606681427434,0.027329749994149707,4.39540325735122e-05,0.0003002777264590757,2.033360007292449,0.0,1683.0,1235.0,
95,6462.8582,1.17e+12,1.0,0.0,4008.3156304014483,563.7707402943497,0.17967791504364342,0.4883292248553238,1.26e+05,197379.9883075346,30509.086617925197,100000000.0,1.8927917347612365e-06,0.7338086749851456,0.99883856772867,0.94,1.116091348403899,0.02742575929545299,4.684118515489225e-05,0.0003020198907231234,2.029070842887042,0.0,1683.0,1235.0,
96,6526.2880,1.16e+12,1.0,0.0,4010.6698272009016,587.5326189281516,0.17941156251748366,0.4871644723952119,1.26e+05,198161.2591798869,30473.199275992098,100000000.0,1.8866085892489883e-06,0.7338086749851456,0.9991910109905753,0.94,1.1166329047680414,0.028533065452702653,5.046661443302043e-05,0.00030472160595671025,2.0187286643563267,0.0,1683.0,1235.0,
97,6590.7138,1.14e+12,1.0,0.0,4022.603583810171,591.0111215675736,0.17989947237940035,0.48156971125580433,1.25e+05,198519.47019700444,29899.34430866644,100000000.0,1.8743002678222539e-06,0.7338086749851456,0.9983622294167658,0.94,1.1180621610897319,0.028605793531310313,5.566073467015805e-05,0.0003053063136463092,2.0207183140700917,0.0,1683.0,1235.0,
98,6657.7441,1.12e+12,1.0,0.0,4031.100119938886,603.188545549724,0.17970517324843027,0.48556961784969505,1.25e+05,199725.94217528088,29317.769988596563,100000000.0,1.8658033356231532e-06,0.7338086749851456,0.9986607468168336,0.94,1.1201509319443046,0.029421671462761402,6.159968207239935e-05,0.00030812076585833394,2.0144794112710622,0.0,1683.0,1235.0,
99,6727.0812,1.09e+12,1.0,0.0,4048.8055390554446,604.8835651218022,0.17906871744498626,0.5063128723269934,1.25e+05,199605.84001962142,28451.65415651266,100000000.0,1.8517949325324725e-06,0.7338086749851456,0.9983637099253659,0.94,1.1227633651379194,0.028729421833102203,6.513414085650356e-05,0.0003098851355713789,2.0073426194676265,0.0,1683.0,1235.0,
100,6796.4228,1.08e+12,1.0,0.0,4050.7991740864527,638.5393778996101,0.17954406799171282,0.49821239304736925,1.25e+05,200674.35826873002,28347.840577486022,100000000.0,1.8487550667611866e-06,0.7338086749851456,0.9967384019603404,0.94,1.121570334026734,0.03121334352414458,7.21384339251797e-05,0.0003121495445962575,1.999480743036052,0.0,1683.0,1235.0,
101,6864.5602,1.07e+12,1.0,0.0,4059.843824403925,627.3995743193768,0.1794011580037529,0.5041463808436121,1.25e+05,200938.31741294163,27909.016086762917,100000000.0,1.8406998276055931e-06,0.7338086749851456,0.9989471462446388,0.94,1.123583419267057,0.03035894359814951,7.637508402510061e-05,0.000312988681229467,2.0003020932866864,0.0,1683.0,1235.0,
102,6931.6950,1.04e+12,1.0,0.0,4078.138667439528,630.5022318569918,0.17912532069496417,0.5145589448356803,1.25e+05,201465.68771342526,26985.032736021083,100000000.0,1.8306539546665535e-06,0.7338086749851456,0.9988578441174485,0.94,1.1263777313482624,0.031029704312760253,8.31338712059195e-05,0.00031338595454672883,1.996155890987168,0.0,1683.0,1235.0,
103,7001.1337,1.03e+12,1.0,0.0,4084.7639499071947,643.0112086939691,0.17909034707032606,0.5217076133288999,1.25e+05,201556.6182746372,26681.38020984863,100000000.0,1.8271597190987943e-06,0.7338086749851456,0.9993926614591666,0.94,1.1271950304148537,0.03085338654377133,8.616841023197138e-05,0.000315806757963051,1.9880919224932074,0.0,1683.0,1235.0,
104,7069.6725,1.01e+12,1.0,0.0,4097.214718391262,645.0840405205305,0.1786677601539184,0.523913992825636,1.24e+05,202080.12934943993,25846.258878693876,100000000.0,1.8202727302713654e-06,0.7338086749851456,0.9999319626632487,0.94,1.1286499516918287,0.03272561012972871,9.240185614301709e-05,0.0003138225768938548,1.9874491187830094,0.0,1683.0,1235.0,
105,7137.2034,1.01e+12,1.0,0.0,4101.322905501348,641.3992043722474,0.17850684342406514,0.5318826934538807,1.24e+05,201862.36728297928,25657.988906714098,100000000.0,1.8182270177634753e-06,0.7338086749851456,0.9998477165426323,0.94,1.1291644466613597,0.03170738477951783,9.25003235772521e-05,0.0003149984224080156,1.9858222635959009,0.0,1683.0,1235.0,
