Loop,Time,r0-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r0-Hp,p0-K,p1-K,Value,r0-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r0-nO2,r0-qIgn,p0-rho,p1-rho,
70,5014.9920,2.48e+12,1.0,0.0,1045.608460085708,966.2572238095585,0.08313351402482388,0.36464451693543354,1.81e+05,99587.03452402882,25198.325100625723,100000000.0,2.600034209217732e-05,0.7338086749851456,0.9304565292773703,0.94,0.30270883273595584,0.06950573030401122,5.185879713295615e-05,0.00031661708633015987,0.9992505315581812,0.0,18.74515643159792,1683.0,1235.0,
71,5094.0750,2.48e+12,1.0,0.0,1045.608460085708,966.2572238095585,0.08313351402482388,0.36464451693543354,1.81e+05,99587.03452402882,25198.325100625723,100000000.0,2.600034209217732e-05,0.7338086749851456,0.9304565292773703,0.94,0.30270883273595584,0.06950573030401122,5.185879713295615e-05,0.00031661708633015987,0.9992505315581812,0.0,18.74515643159792,1683.0,1235.0,
72,5177.9050,2.48e+12,1.0,0.0,1045.5388187262201,967.4570238796769,0.08322943077161657,0.3629223968732126,1.81e+05,99590.62777081484,25219.08428614596,100000000.0,2.6000327773011256e-05,0.7338086749851456,0.9304502110809247,0.94,0.3026641391756464,0.0698211647138596,5.191660215715744e-05,0.0003161848601806299,0.9992700139910908,0.0,18.728768306086994,1683.0,1235.0,
73,5256.9310,2.48e+12,1.0,0.0,1045.5388187262201,967.4570238796769,0.08322943077161657,0.3629223968732126,1.81e+05,99590.62777081484,25219.08428614596,100000000.0,2.6000327773011256e-05,0.7338086749851456,0.9304502110809247,0.94,0.3026641391756464,0.0698211647138596,5.191660215715744e-05,0.0003161848601806299,0.9992700139910908,0.0,18.728768306086994,1683.0,1235.0,
74,5333.9560,2.48e+12,1.0,0.0,1045.5388187262201,967.4570238796769,0.08322943077161657,0.3629223968732126,1.81e+05,99590.62777081484,25219.08428614596,100000000.0,2.6000327773011256e-05,0.7338086749851456,0.9304502110809247,0.94,0.3026641391756464,0.0698211647138596,5.191660215715744e-05,0.0003161848601806299,0.9992700139910908,0.0,18.728768306086994,1683.0,1235.0,
75,5415.0730,2.48e+12,1.0,0.0,1045.7338429468791,964.3165611189806,0.08318701022230629,0.36725417402831784,1.81e+05,99584.65352134546,25170.02151593266,100000000.0,2.6000326659926832e-05,0.7338086749851456,0.930554177111115,0.94,0.30273952728583137,0.06961265418536412,5.1895432429094076e-05,0.0003164114584520804,0.999297949471579,0.0,18.766417867411917,1683.0,1235.0,
76,5491.6010,2.48e+12,1.0,0.0,1045.7338429468791,964.3165611189806,0.08318701022230629,0.36725417402831784,1.81e+05,99584.65352134546,25170.02151593266,100000000.0,2.6000326659926832e-05,0.7338086749851456,0.930554177111115,0.94,0.30273952728583137,0.06961265418536412,5.1895432429094076e-05,0.0003164114584520804,0.999297949471579,0.0,18.766417867411917,1683.0,1235.0,
77,5571.2110,2.48e+12,1.0,0.0,1045.7338429468791,964.3165611189806,0.08318701022230629,0.36725417402831784,1.81e+05,99584.65352134546,25170.02151593266,100000000.0,2.6000326659926832e-05,0.7338086749851456,0.930554177111115,0.94,0.30273952728583137,0.06961265418536412,5.1895432429094076e-05,0.0003164114584520804,0.999297949471579,0.0,18.766417867411917,1683.0,1235.0,
78,5646.5050,2.48e+12,1.0,0.0,1045.7338429468791,964.3165611189806,0.08318701022230629,0.36725417402831784,1.81e+05,99584.65352134546,25170.02151593266,100000000.0,2.6000326659926832e-05,0.7338086749851456,0.930554177111115,0.94,0.30273952728583137,0.06961265418536412,5.1895432429094076e-05,0.0003164114584520804,0.999297949471579,0.0,18.766417867411917,1683.0,1235.0,
79,5725.5120,2.48e+12,1.0,0.0,1045.7338429468791,964.3165611189806,0.08318701022230629,0.36725417402831784,1.81e+05,99584.65352134546,25170.02151593266,100000000.0,2.6000326659926832e-05,0.7338086749851456,0.930554177111115,0.94,0.30273952728583137,0.06961265418536412,5.1895432429094076e-05,0.0003164114584520804,0.999297949471579,0.0,18.766417867411917,1683.0,1235.0,
80,5802.4070,2.48e+12,1.0,0.0,1045.7338429468791,964.3165611189806,0.08318701022230629,0.36725417402831784,1.81e+05,99584.65352134546,25170.02151593266,100000000.0,2.6000326659926832e-05,0.7338086749851456,0.930554177111115,0.94,0.30273952728583137,0.06961265418536412,5.1895432429094076e-05,0.0003164114584520804,0.999297949471579,0.0,18.766417867411917,1683.0,1235.0,
81,5877.9230,2.48e+12,1.0,0.0,1045.6115920931652,967.7795031177334,0.08321155071049023,0.3624960744760549,1.81e+05,99592.51199234976,25252.785361070666,100000000.0,2.6000309732081405e-05,0.7338086749851456,0.9304865573074118,0.94,0.30269872398171344,0.06990875969321261,5.190444144353347e-05,0.00031607364100727357,0.9992555736516646,0.0,18.71153456393045,1683.0,1235.0,
82,5955.6520,2.48e+12,1.0,0.0,1045.6115920931652,967.7795031177334,0.08321155071049023,0.3624960744760549,1.81e+05,99592.51199234976,25252.785361070666,100000000.0,2.6000309732081405e-05,0.7338086749851456,0.9304865573074118,0.94,0.30269872398171344,0.06990875969321261,5.190444144353347e-05,0.00031607364100727357,0.9992555736516646,0.0,18.71153456393045,1683.0,1235.0,
83,6033.2650,2.48e+12,1.0,0.0,1045.6115920931652,967.7795031177334,0.08321155071049023,0.3624960744760549,1.81e+05,99592.51199234976,25252.785361070666,100000000.0,2.6000309732081405e-05,0.7338086749851456,0.9304865573074118,0.94,0.30269872398171344,0.06990875969321261,5.190444144353347e-05,0.00031607364100727357,0.9992555736516646,0.0,18.71153456393045,1683.0,1235.0,
84,6111.4640,2.48e+12,1.0,0.0,1045.6115920931652,967.7795031177334,0.08321155071049023,0.3624960744760549,1.81e+05,99592.51199234976,25252.785361070666,100000000.0,2.6000309732081405e-05,0.7338086749851456,0.9304865573074118,0.94,0.30269872398171344,0.06990875969321261,5.190444144353347e-05,0.00031607364100727357,0.9992555736516646,0.0,18.71153456393045,1683.0,1235.0,
85,6188.6600,2.48e+12,1.0,0.0,1045.6781042874195,966.6476409379569,0.08320569409930165,0.36406092576312354,1.81e+05,99584.12079681102,25224.141930232683,100000000.0,2.60003058003822e-05,0.7338086749851456,0.9305272296541355,0.94,0.3027173210968147,0.06942016674599558,5.190912690849438e-05,0.0003167299060478166,0.9992875157186126,0.0,18.728903519222115,1683.0,1235.0,
86,6271.4640,2.48e+12,1.0,0.0,1045.6781042874195,966.6476409379569,0.08320569409930165,0.36406092576312354,1.81e+05,99584.12079681102,25224.141930232683,100000000.0,2.60003058003822e-05,0.7338086749851456,0.9305272296541355,0.94,0.3027173210968147,0.06942016674599558,5.190912690849438e-05,0.0003167299060478166,0.9992875157186126,0.0,18.728903519222115,1683.0,1235.0,
87,6352.4660,2.48e+12,1.0,0.0,1045.6781042874195,966.6476409379569,0.08320569409930165,0.36406092576312354,1.81e+05,99584.12079681102,25224.141930232683,100000000.0,2.60003058003822e-05,0.7338086749851456,0.9305272296541355,0.94,0.3027173210968147,0.06942016674599558,5.190912690849438e-05,0.0003167299060478166,0.9992875157186126,0.0,18.728903519222115,1683.0,1235.0,
88,6428.3820,2.48e+12,1.0,0.0,1045.5699396795214,966.4046835961353,0.08326619618751141,0.3642277082788028,1.81e+05,99597.03585521883,25226.53722087941,100000000.0,2.6000300223197213e-05,0.7338086749851456,0.9304784386395808,0.94,0.30267702454669,0.0708392358936645,5.192818241469867e-05,0.0003146933831179135,0.9992525301512529,0.0,18.734154053594757,1683.0,1235.0,
89,6507.4390,2.48e+12,1.0,0.0,1045.5699396795214,966.4046835961353,0.08326619618751141,0.3642277082788028,1.81e+05,99597.03585521883,25226.53722087941,100000000.0,2.6000300223197213e-05,0.7338086749851456,0.9304784386395808,0.94,0.30267702454669,0.0708392358936645,5.192818241469867e-05,0.0003146933831179135,0.9992525301512529,0.0,18.734154053594757,1683.0,1235.0,
90,6584.6410,2.48e+12,1.0,0.0,1045.5699396795214,966.4046835961353,0.08326619618751141,0.3642277082788028,1.81e+05,99597.03585521883,25226.53722087941,100000000.0,2.6000300223197213e-05,0.7338086749851456,0.9304784386395808,0.94,0.30267702454669,0.0708392358936645,5.192818241469867e-05,0.0003146933831179135,0.9992525301512529,0.0,18.734154053594757,1683.0,1235.0,
91,6661.7300,2.48e+12,1.0,0.0,1045.7059659730928,966.5326667606255,0.0831185563928331,0.3640803606818204,1.81e+05,99601.21935368229,25222.17790959689,100000000.0,2.6000255987420804e-05,0.7338086749851456,0.9305220984098383,0.94,0.3027368230372796,0.07100906438209728,5.186102211871455e-05,0.0003144809499001338,0.9992562662933762,0.0,18.73990836304264,1683.0,1235.0,
92,6742.1420,2.48e+12,1.0,0.0,1045.7059659730928,966.5326667606255,0.0831185563928331,0.3640803606818204,1.81e+05,99601.21935368229,25222.17790959689,100000000.0,2.6000255987420804e-05,0.7338086749851456,0.9305220984098383,0.94,0.3027368230372796,0.07100906438209728,5.186102211871455e-05,0.0003144809499001338,0.9992562662933762,0.0,18.73990836304264,1683.0,1235.0,
93,6818.1470,2.48e+12,1.0,0.0,1045.7059659730928,966.5326667606255,0.0831185563928331,0.3640803606818204,1.81e+05,99601.21935368229,25222.17790959689,100000000.0,2.6000255987420804e-05,0.7338086749851456,0.9305220984098383,0.94,0.3027368230372796,0.07100906438209728,5.186102211871455e-05,0.0003144809499001338,0.9992562662933762,0.0,18.73990836304264,1683.0,1235.0,
94,6895.3450,2.48e+12,1.0,0.0,1045.4825267929054,966.4424250304105,0.08343672231302288,0.36401853189811223,1.81e+05,99607.27298917575,25252.829639386495,100000000.0,2.600021226001279e-05,0.7338086749851456,0.9304715158220739,0.94,0.30263833985030064,0.07217349167646658,5.199951356748365e-05,0.0003127786702879535,0.999261258172631,0.0,18.739152004450272,1683.0,1235.0,
95,6975.3290,2.48e+12,1.0,0.0,1045.4825267929054,966.4424250304105,0.08343672231302288,0.36401853189811223,1.81e+05,99607.27298917575,25252.829639386495,100000000.0,2.600021226001279e-05,0.7338086749851456,0.9304715158220739,0.94,0.30263833985030064,0.07217349167646658,5.199951356748365e-05,0.0003127786702879535,0.999261258172631,0.0,18.739152004450272,1683.0,1235.0,
96,7048.0400,2.48e+12,1.0,0.0,1045.324387591816,969.2995361511225,0.08313014221030923,0.36012615629482814,1.81e+05,99628.72915632588,25316.054561079247,100000000.0,2.6000182825225057e-05,0.7338086749851456,0.9302920230271245,0.94,0.30261251927188454,0.07319312384921389,5.183821124350037e-05,0.00031144789828373045,0.9991228764627333,0.0,18.69425068034618,1683.0,1235.0,
97,7120.2500,2.48e+12,1.0,0.0,1045.475273932775,968.5859795198849,0.0832575619096203,0.36103777132422765,1.81e+05,99623.94777411317,25312.273565966614,100000000.0,2.6000181182761202e-05,0.7338086749851456,0.9304253594870775,0.94,0.3026656755437416,0.07332280509013792,5.188169435795538e-05,0.00031122502526004817,0.9991909238695142,0.0,18.702177746466358,1683.0,1235.0,
98,7186.8800,2.49e+12,1.0,0.0,1045.2425322638587,968.421910736774,0.08341044856554349,0.3607521770990989,1.81e+05,99650.06928935778,25316.60461675247,100000000.0,2.6000075209581542e-05,0.7338086749851456,0.9303225121131711,0.94,0.3025713880961255,0.07687636854067138,5.1951208542122825e-05,0.0003060825552407613,0.9991592433992703,0.0,18.714247213320046,1683.0,1235.0,
99,7248.5990,2.49e+12,1.0,0.0,1045.0341039606676,967.4398256505676,0.08366815775079686,0.36135467002646476,1.81e+05,99682.20335990019,25383.038290601733,100000000.0,2.5999911416834724e-05,0.7338086749851456,0.9302612527763496,0.94,0.30249849420286834,0.08186750392232234,5.202914264471044e-05,0.0002988339680026408,0.9991315182947549,0.0,18.732031257777408,1683.0,1235.0,
100,7311.8260,2.49e+12,1.0,0.0,1044.3513577819908,971.9277228222263,0.08395279248681603,0.3540811993173452,1.81e+05,99762.22436684072,25523.40009675698,100000000.0,2.599981867549526e-05,0.7338086749851456,0.9299276030599499,0.94,0.3022581889234668,0.09093675493628524,5.209685607336382e-05,0.0002859135657193274,0.9990087130635775,0.0,18.681567680671975,1683.0,1235.0,
101,7369.8260,2.49e+12,1.0,0.0,1044.1479418534982,966.23997584204,0.08455739190034792,0.3602437148411939,1.81e+05,99800.64700065795,25544.746199976318,100000000.0,2.599956039472801e-05,0.7338086749851456,0.9299677973294125,0.94,0.3021822181650739,0.09933162717688736,5.229560309645139e-05,0.0002734826149618961,0.999022683988475,0.0,18.799620430128968,1683.0,1235.0,
102,7425.3250,2.50e+12,1.0,0.0,1044.1895127345003,965.0491101585035,0.08487390684130997,0.35987557046488394,1.81e+05,99881.20726082404,25597.745234628026,100000000.0,2.5999134524454713e-05,0.7338086749851456,0.9301180306515177,0.94,0.3021836302514902,0.11138186339470393,5.237851937797191e-05,0.0002559801253970246,0.999058034906721,0.0,18.832469220703253,1683.0,1235.0,
103,7480.1460,2.50e+12,1.0,0.0,1044.2581915985716,957.180090002772,0.08624673107323076,0.3671247183936324,1.81e+05,99923.99325456587,25645.149908265594,100000000.0,2.5998735290868652e-05,0.7338086749851456,0.9305553609102615,0.94,0.3021748230610749,0.12684549111988572,5.284917693434049e-05,0.0002329446492318039,0.9994534652300304,0.0,18.98622150029268,1683.0,1235.0,
104,7542.5630,2.50e+12,1.0,0.0,1044.856073279992,957.1226637291925,0.08592243665207126,0.36642586705611024,1.81e+05,99958.7102140403,25638.173532542092,100000000.0,2.599836441683758e-05,0.7338086749851456,0.9308649282753833,0.94,0.3024442841735238,0.1315042451046607,5.261075738041961e-05,0.00022620157460018241,0.9995863958154896,0.0,18.996467416326674,1683.0,1235.0,
105,7601.7790,2.51e+12,1.0,0.0,1044.5574600195473,954.7379507252977,0.08689989624132957,0.36634047603940434,1.81e+05,100061.46307008222,25801.705262161297,100000000.0,2.5998172002610655e-05,0.7338086749851456,0.9309790856335292,0.94,0.30236304319810914,0.1504881979996836,5.283718215244831e-05,0.00019846225442610028,0.9996895332289217,0.0,19.045822573217354,1683.0,1235.0,
106,7663.9050,2.52e+12,1.0,0.0,1045.493206515491,954.4284770812195,0.08706222902267084,0.3644529221665296,1.81e+05,100136.16774033963,25868.007041211524,100000000.0,2.5997823750313162e-05,0.7338086749851456,0.9316350957021253,0.94,0.30268072312982364,0.1632314075524819,5.291531482792037e-05,0.00017988141239021655,1.000049486304588,0.0,19.068501732657424,1683.0,1235.0,
107,7727.8800,2.52e+12,1.0,0.0,1045.4040712706737,959.4208243476835,0.08752576725825612,0.356830341003419,1.81e+05,100188.31224184291,25981.122601452742,100000000.0,2.5997536805134417e-05,0.7338086749851456,0.9317448540295805,0.94,0.3026732345400164,0.16962944525087884,5.2970547654887195e-05,0.00017081928982627502,1.0002965110318303,0.0,18.97000542463091,1683.0,1235.0,
108,7789.7940,2.53e+12,1.0,0.0,1045.4892673405298,964.9414441287095,0.08727717337554226,0.34760818676276317,1.81e+05,100259.14470673399,25954.914550987836,100000000.0,2.599735864876035e-05,0.7338086749851456,0.9317329690683742,0.94,0.30270528923342355,0.1801570880782981,5.2878990592247984e-05,0.0001556459442761217,1.0004490043919982,0.0,18.91773988252822,1683.0,1235.0,
109,7852.2120,2.53e+12,1.0,0.0,1045.246836084641,968.235307036533,0.08730620256200557,0.3427404330789705,1.81e+05,100299.34433081221,25748.900449651228,100000000.0,2.599724249366067e-05,0.7338086749851456,0.9315681944678893,0.94,0.30252962060525407,0.18345889796210468,5.306483718932907e-05,0.00015103108766312232,1.0005649114979327,0.0,18.94021746917131,1683.0,1235.0,
110,7926.6310,2.52e+12,1.0,0.0,1045.3517669466055,962.9658149135754,0.08746591999257634,0.3506485243668821,1.81e+05,100254.88928555042,25876.793872956667,100000000.0,2.5997217579177767e-05,0.7338086749851456,0.9316839586003772,0.94,0.30260224528465385,0.17842503300897794,5.305986362720097e-05,0.00015816732956782395,1.0005043869656274,0.0,18.96885833210096,1683.0,1235.0,
111,8004.3400,2.53e+12,1.0,0.0,1045.0846875766647,962.4496285350497,0.08747458509043474,0.3500139241112986,1.81e+05,100315.10679906508,25889.387205891715,100000000.0,2.599716936713048e-05,0.7338086749851456,0.9314985331123762,0.94,0.30250577200824375,0.18675911029541364,5.3088392632512485e-05,0.0001460681633760222,1.0006123743772435,0.0,18.968596161256897,1683.0,1235.0,
112,8071.8530,2.53e+12,1.0,0.0,1045.1605450679378,963.7681801485737,0.08715568124645848,0.34896084166383656,1.81e+05,100283.40250316833,25744.250454014385,100000000.0,2.5997139688056832e-05,0.7338086749851456,0.9314533377348084,0.94,0.3025210838326224,0.18205810231560193,5.2998016413364045e-05,0.00015290736521763476,1.0005242060378383,0.0,18.998109123625596,1683.0,1235.0,
113,8142.3710,2.53e+12,1.0,0.0,1045.0579859716904,964.6160366705786,0.0871238396914921,0.346961324731475,1.81e+05,100330.50848202867,25682.3135199903,100000000.0,2.5997115325175305e-05,0.7338086749851456,0.9313700297927979,0.94,0.3024888347691441,0.18784419502151428,5.2986399656431264e-05,0.00014457914098027106,1.0006019733482465,0.0,19.012263658546125,1683.0,1235.0,
114,8213.0840,2.53e+12,1.0,0.0,1045.2656493358745,963.1904788251514,0.08703432405902031,0.3493250131934589,1.81e+05,100321.49838362065,25710.13705907829,100000000.0,2.599708493443288e-05,0.7338086749851456,0.9314861345940424,0.94,0.30254854771373074,0.18579808633342978,5.297777034377079e-05,0.00014757170776414844,1.0005452220791577,0.0,19.015045037283773,1683.0,1235.0,
115,8287.5050,2.53e+12,1.0,0.0,1045.218730755003,964.953585122681,0.08694608412546903,0.3463542010327181,1.81e+05,100337.16544989338,25687.250065409633,100000000.0,2.599706498683212e-05,0.7338086749851456,0.9314270912204954,0.94,0.3025492463977552,0.18855722585935253,5.2915244911214726e-05,0.0001435562367725583,1.0005802570753155,0.0,19.001185003060463,1683.0,1235.0,
116,8367.7870,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
117,8448.7760,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
118,8531.9280,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
119,8610.0250,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
120,8687.6620,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
121,8764.9870,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
122,8845.6960,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
123,8927.5090,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
124,9009.2200,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
125,9089.0260,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
126,9170.4520,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
127,9251.6590,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
128,9332.6450,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
129,9414.0850,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
130,9493.3860,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
131,9576.1500,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
132,9663.5690,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
133,9744.4800,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
134,9823.0990,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
135,9904.9260,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
136,9985.5370,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
137,10068.9520,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
138,10150.5600,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
139,10235.2720,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
140,10314.3920,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
141,10396.1160,2.53e+12,1.0,0.0,1045.2787619535193,964.1346867808896,0.08696062390108308,0.3474640206589189,1.81e+05,100330.33125820474,25680.91164370526,100000000.0,2.5997062956379336e-05,0.7338086749851456,0.9314703806364981,0.94,0.30257434460592103,0.18812344000157644,5.29126987322201e-05,0.00014413650138611335,1.0006127557281657,0.0,19.00787735385518,1683.0,1235.0,
