Loop,Time,r0-A,r1-A,r2-A,p0-C0,p1-C0,p0-Cpa,p1-Cpa,p0-Cpb,p1-Cpb,r0-E,r1-E,r2-E,r0-Hp,r1-Hp,r2-Hp,p0-K,p1-K,Value,r0-Xi,r1-Xi,r2-Xi,p0-eps,p1-eps,p0-ka,p1-ka,p0-kb,p1-kb,r0-n,r1-n,r2-n,r0-nO2,r1-nO2,r2-nO2,p0-rho,p1-rho,
34,9507.0320,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1084.9413556101326,1103.213429375916,0.045664133317864744,0.4717291386933955,1.81e+05,1.84e+05,1.72e+05,212138.6427778405,276033.8481161534,404527.0034889786,21822.6969270923,100000000.0,9.711545908736689e-07,0.7405706951471189,0.49042951575778687,0.3070758664602734,0.8746079093868525,0.94,0.2953120517530512,0.09769055521978737,7.108458360303658e-05,0.0003077990634028744,0.9609180830280668,1.4662751586223925,3.028892385843375,0.0,0.0,0.0,1683.0,1235.0,
35,9840.2690,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.1041602480273,1102.9806066121548,0.04566408024181545,0.47124477198274495,1.81e+05,1.84e+05,1.72e+05,212360.0014434306,275997.07509644725,404504.1414649298,21833.33730286317,100000000.0,9.672443111030364e-07,0.7405878877201277,0.490409106857682,0.3070384711870069,0.8746412543175406,0.94,0.2953837548663006,0.09755188978743454,7.101058814512826e-05,0.00030766944078582776,0.9609038023333801,1.4662205662586463,3.0290270390663236,0.0,0.0,0.0,1683.0,1235.0,
36,10171.4980,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.0711061273382,1102.8092244465288,0.04566499100414441,0.47114416325086056,1.81e+05,1.84e+05,1.72e+05,212371.8254846771,275982.0357641254,404500.66173065547,21830.63156256749,100000000.0,9.66973758333436e-07,0.7405702222818561,0.4904073146088457,0.30705170227452677,0.8746395064768834,0.94,0.295371158606841,0.09754154759778814,7.102253553583402e-05,0.0003076684074445555,0.9609284411260837,1.4661616098481276,3.0289583290702566,0.0,0.0,0.0,1683.0,1235.0,
37,10521.6430,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1084.9767765000302,1103.3143974684249,0.04566309117818079,0.4711932647122038,1.81e+05,1.84e+05,1.72e+05,212340.27422671206,275938.87671688513,404501.8246079611,21822.763215428153,100000000.0,9.668105574660327e-07,0.7405391426815282,0.49040494057578515,0.3070415701580399,0.8747154820034257,0.94,0.29533451278164274,0.09755242573961728,7.102745280295828e-05,0.0003079292095441816,0.9610031988785264,1.46615471046043,3.029008787912428,0.0,0.0,0.0,1683.0,1235.0,
38,10873.2540,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.1368310226867,1102.445948068937,0.045664758928917394,0.47130945574331695,1.81e+05,1.84e+05,1.72e+05,212446.58781086726,276032.5805399248,404480.7658320024,21822.57500402123,100000000.0,9.66618594314704e-07,0.7405709480792433,0.49041540860173083,0.30706401570245445,0.8746376247051516,0.94,0.2953764740747508,0.09749614274367938,7.106457193324428e-05,0.00030783249155721265,0.9609571937428389,1.4661363137704648,3.028985988503044,0.0,0.0,0.0,1683.0,1235.0,
39,11223.4680,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.005231336215,1102.7363869802998,0.04566535248162305,0.4711303226210717,1.81e+05,1.84e+05,1.72e+05,212356.05650525528,275871.01226404,404525.97168445657,21822.329670880827,100000000.0,9.664040183415088e-07,0.7405473117577392,0.4904367375752947,0.30705758216810486,0.8746820768160597,0.94,0.2953564735313059,0.0975617700600695,7.102062539319687e-05,0.0003076532253161753,0.9609546169988095,1.4661376456966444,3.029054778218179,0.0,0.0,0.0,1683.0,1235.0,
40,11585.5640,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.0494072931572,1103.2200946368546,0.04566431241760101,0.47127860707147584,1.81e+05,1.84e+05,1.72e+05,212374.5351192375,275959.5301020741,404503.65205682174,21827.885399290826,100000000.0,9.663400425201671e-07,0.7405604481511311,0.49043227777858656,0.3070464734593512,0.8746413764582639,0.94,0.29536391601244594,0.09756602475147794,7.102423602197851e-05,0.00030774985322475394,0.960986157454653,1.4661084601158414,3.028930495447523,0.0,0.0,0.0,1683.0,1235.0,
41,11927.8250,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.0494072931572,1103.2200946368546,0.04566431241760101,0.47127860707147584,1.81e+05,1.84e+05,1.72e+05,212374.5351192375,275959.5301020741,404503.65205682174,21827.885399290826,100000000.0,9.663400425201671e-07,0.7405604481511311,0.49043227777858656,0.3070464734593512,0.8746413764582639,0.94,0.29536391601244594,0.09756602475147794,7.102423602197851e-05,0.00030774985322475394,0.960986157454653,1.4661084601158414,3.028930495447523,0.0,0.0,0.0,1683.0,1235.0,
42,12292.6040,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.0494072931572,1103.2200946368546,0.04566431241760101,0.47127860707147584,1.81e+05,1.84e+05,1.72e+05,212374.5351192375,275959.5301020741,404503.65205682174,21827.885399290826,100000000.0,9.663400425201671e-07,0.7405604481511311,0.49043227777858656,0.3070464734593512,0.8746413764582639,0.94,0.29536391601244594,0.09756602475147794,7.102423602197851e-05,0.00030774985322475394,0.960986157454653,1.4661084601158414,3.028930495447523,0.0,0.0,0.0,1683.0,1235.0,
43,12653.2570,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.0494072931572,1103.2200946368546,0.04566431241760101,0.47127860707147584,1.81e+05,1.84e+05,1.72e+05,212374.5351192375,275959.5301020741,404503.65205682174,21827.885399290826,100000000.0,9.663400425201671e-07,0.7405604481511311,0.49043227777858656,0.3070464734593512,0.8746413764582639,0.94,0.29536391601244594,0.09756602475147794,7.102423602197851e-05,0.00030774985322475394,0.960986157454653,1.4661084601158414,3.028930495447523,0.0,0.0,0.0,1683.0,1235.0,
44,12998.4840,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.0539493218757,1103.265094903898,0.045663255711908685,0.47128364075874934,1.81e+05,1.84e+05,1.72e+05,212337.81866504168,275917.8955017757,404500.85089275474,21830.726429311064,100000000.0,9.662081542612808e-07,0.74058003042875,0.4904102910072265,0.3070511132501841,0.8746758128526548,0.94,0.295363567604827,0.09761025074015386,7.101121099842208e-05,0.0003075859519187195,0.9609265478050518,1.4661598360947876,3.0290101596150225,0.0,0.0,0.0,1683.0,1235.0,
45,13326.1670,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1085.0496233121303,1103.5335510157404,0.045665415634837184,0.47151409468055194,1.81e+05,1.84e+05,1.72e+05,212484.962437254,276071.59970674897,404475.23197978863,21827.77860583467,100000000.0,9.661374378520602e-07,0.7405853157481721,0.4904283152494009,0.30705575265222573,0.8745427279992504,0.94,0.2953710572780887,0.09758070677448111,7.100575663622225e-05,0.0003078584168607653,0.9610270276823827,1.4661403464853655,3.0290487060353066,0.0,0.0,0.0,1683.0,1235.0,
46,13664.0630,2.27e+12,7.54e+13,9.18e+12,1.0,0.0,1084.9906181913484,1102.8851183570873,0.04566463948542575,0.47125708176820064,1.81e+05,1.84e+05,1.72e+05,212370.62186611493,275962.49624791753,404506.72545462265,21822.454602963153,100000000.0,9.6605297617559e-07,0.7405786009556341,0.49042281936146137,0.30704989048995857,0.8746105577799288,0.94,0.2953396097346136,0.09756665380438131,7.103276846565581e-05,0.00030772472496568503,0.9609679325365525,1.466140521912413,3.0289791922087517,0.0,0.0,0.0,1683.0,1235.0,
